"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","InstrumentPropertyAccessors","Dedicated","Native","JVM","Reference","Methods","CILabel","TestKIR","Common","Enabled","JS","FlushEarly","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"52761.666666666664","55610","4252.941609443202","47873","55610","42203.28763950955","63320.04569382378","commonmain-plain-jar","1776.8259","3","False","20","System.Boolean[]","False","True","True","True","System.String[]","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","2026-06-10 02:12:04","ccf10aa2ae65a67eac35a077cbb1c4faaa52e18a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.62","13.89","145","85","0.02","160","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","5630.1247","3","False","20","System.Boolean[]","False","True","True","True","System.String[]","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","2026-06-10 02:12:04","ccf10aa2ae65a67eac35a077cbb1c4faaa52e18a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.62","13.89","145","85","0.02","160","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"6847.333333333333","7825","890.9996258884362","6081","7825","4635.332175758792","9059.334490907873","commonmain-plain-linux-exe","15665.0941","3","False","20","System.Boolean[]","False","True","True","True","System.String[]","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","2026-06-10 02:12:04","ccf10aa2ae65a67eac35a077cbb1c4faaa52e18a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.62","13.89","145","85","0.02","160","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"96752.33333333333","111310","12815.66019888688","87172","111310","64936.09641095184","128568.57025571482","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","2233.7395","3","False","20","System.Boolean[]","False","True","True","True","System.String[]","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","2026-06-10 02:12:04","ccf10aa2ae65a67eac35a077cbb1c4faaa52e18a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.62","13.89","145","85","0.02","160","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","3821.1766","3","False","20","System.Boolean[]","False","True","True","True","System.String[]","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","2026-06-10 02:12:04","ccf10aa2ae65a67eac35a077cbb1c4faaa52e18a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.62","13.89","145","85","0.02","160","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"43445.666666666664","45339","1644.2072051092994","42377","45339","39363.747735031146","47527.58559830218","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","17829.1505","3","False","20","System.Boolean[]","False","True","True","True","System.String[]","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","2026-06-10 02:12:04","ccf10aa2ae65a67eac35a077cbb1c4faaa52e18a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.62","13.89","145","85","0.02","160","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
