"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Native","JS","Reference","TestKIR","JVM","CILabel","Common","Dedicated","InstrumentPropertyAccessors","Methods","FlushEarly","Enabled","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"81667.33333333333","122218","35797.85693771812","54448","122218","-7204.646726100735","170539.3133927674","commonmain-plain-jar","1893.6825","3","False","20","True","True","True","System.Boolean[]","True","ci-linux-small","True","False","System.Boolean[]","System.String[]","System.Boolean[]","System.Boolean[]","2026-08-18 00:35:59","ff75b494e93f69bed65c77a729a0b1b5aa07eab5","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","14","145","83","0.02","164","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","5441.9291","3","False","20","True","True","True","System.Boolean[]","True","ci-linux-small","True","False","System.Boolean[]","System.String[]","System.Boolean[]","System.Boolean[]","2026-08-18 00:35:59","ff75b494e93f69bed65c77a729a0b1b5aa07eab5","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","14","145","83","0.02","164","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"7034.333333333333","7479","599.9136048910153","6352","7479","5544.984123853643","8523.682542813023","commonmain-plain-linux-exe","14350.6674","3","False","20","True","True","True","System.Boolean[]","True","ci-linux-small","True","False","System.Boolean[]","System.String[]","System.Boolean[]","System.Boolean[]","2026-08-18 00:35:59","ff75b494e93f69bed65c77a729a0b1b5aa07eab5","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","14","145","83","0.02","164","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"94925.66666666667","101316","5564.657431804166","91149","101316","81110.81386200587","108740.51947132747","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","2359.424","3","False","20","True","True","True","System.Boolean[]","True","ci-linux-small","True","False","System.Boolean[]","System.String[]","System.Boolean[]","System.Boolean[]","2026-08-18 00:35:59","ff75b494e93f69bed65c77a729a0b1b5aa07eab5","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","14","145","83","0.02","164","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","3586.9856","3","False","20","True","True","True","System.Boolean[]","True","ci-linux-small","True","False","System.Boolean[]","System.String[]","System.Boolean[]","System.Boolean[]","2026-08-18 00:35:59","ff75b494e93f69bed65c77a729a0b1b5aa07eab5","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","14","145","83","0.02","164","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"40602.666666666664","41720","1006.5060026315458","39767","41720","38103.90866695739","43101.42466637594","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","18642.909","3","False","20","True","True","True","System.Boolean[]","True","ci-linux-small","True","False","System.Boolean[]","System.String[]","System.Boolean[]","System.Boolean[]","2026-08-18 00:35:59","ff75b494e93f69bed65c77a729a0b1b5aa07eab5","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","14","145","83","0.02","164","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
