"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","TestKIR","Dedicated","FlushEarly","Methods","Common","Native","JS","InstrumentPropertyAccessors","JVM","CILabel","Reference","Enabled","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"52910.666666666664","55999","3745.0786818614815","48745","55999","43613.11127069773","62208.2220626356","commonmain-plain-jar","2243.3433","3","False","20","System.Boolean[]","False","System.Boolean[]","System.String[]","True","True","True","System.Boolean[]","True","ci-windows-small","True","System.Boolean[]","2026-06-17 03:59:43","b2d1716eb1d26a6e5896ec10f8d51fec7cd999dd","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.53","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","25.69","High performance","0.12","139","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","7178.0453","3","False","20","System.Boolean[]","False","System.Boolean[]","System.String[]","True","True","True","System.Boolean[]","True","ci-windows-small","True","System.Boolean[]","2026-06-17 03:59:43","b2d1716eb1d26a6e5896ec10f8d51fec7cd999dd","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.53","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","25.69","High performance","0.12","139","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"12179","14416","2123.8872380613807","10190","14416","6906.22446492046","17451.77553507954","commonmain-plain-win-exe","98882.8154","3","False","20","System.Boolean[]","False","System.Boolean[]","System.String[]","True","True","True","System.Boolean[]","True","ci-windows-small","True","System.Boolean[]","2026-06-17 03:59:43","b2d1716eb1d26a6e5896ec10f8d51fec7cd999dd","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.53","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","25.69","High performance","0.12","139","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"89504.66666666667","91122","2101.7407864276065","87129","91122","84286.87204878025","94722.4612845531","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","4846.1569","3","False","20","System.Boolean[]","False","System.Boolean[]","System.String[]","True","True","True","System.Boolean[]","True","ci-windows-small","True","System.Boolean[]","2026-06-17 03:59:43","b2d1716eb1d26a6e5896ec10f8d51fec7cd999dd","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.53","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","25.69","High performance","0.12","139","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","8235.2818","3","False","20","System.Boolean[]","False","System.Boolean[]","System.String[]","True","True","True","System.Boolean[]","True","ci-windows-small","True","System.Boolean[]","2026-06-17 03:59:43","b2d1716eb1d26a6e5896ec10f8d51fec7cd999dd","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.53","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","25.69","High performance","0.12","139","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"66235.33333333333","73776","7811.824968170583","58178","73776","46841.648565920565","85629.01810074609","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","47477.9775","3","False","20","System.Boolean[]","False","System.Boolean[]","System.String[]","True","True","True","System.Boolean[]","True","ci-windows-small","True","System.Boolean[]","2026-06-17 03:59:43","b2d1716eb1d26a6e5896ec10f8d51fec7cd999dd","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.53","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","25.69","High performance","0.12","139","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
