mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,CILabel,Reference,Common,Dedicated,JVM,JS,Native,Enabled,FlushEarly,InstrumentPropertyAccessors,TestKIR,Methods,CollectionTimestamp,GitCommitHash,GitBranch,DeviceManufacturer,DeviceModel,IsVirtualMachine,OS,OSArchitecture,TimeZone,Username,CPU,CPUCores,CPULogicalProcessors,TotalRAMGB,AvailableRAMGB,DiskSizeGB,SystemDriveFreeSpaceGB,SystemUptimeHours,RunningProcessCount,PythonVersion,JavaVersion,JavaDistribution,NodeVersion,GradleVersion,KotlinVersion
40625.666666666664,39135.0,3335.916865470921,38295.0,44447.0,32343.898915489117,48907.43441784421,commonmain-plain-jar,1516.4646239999797,3,False,20,ci-linux-small,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-05-28 09:21:39,39c1a365ac1284e4668cfe9bc04a896fc8b30ac2,BSC_IOA,Microsoft Corporation,Virtual Machine,True,Ubuntu 24.04.4 LTS,x86_64,Etc/UTC,runner,AMD EPYC 9V74 80-Core Processor,2,4,15.61,13.84,145,87,0.06,160,3.12.3,21.0.11,OpenJDK,v22.22.3,Gradle 9.0.0,Kotlin:        2.2.0
153023.33333333334,162700.0,17368.47078281025,132972.0,163398.0,109904.26082130245,196142.40584536424,commonmain-plain-node,5099.408114000027,3,False,20,ci-linux-small,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-05-28 09:21:39,39c1a365ac1284e4668cfe9bc04a896fc8b30ac2,BSC_IOA,Microsoft Corporation,Virtual Machine,True,Ubuntu 24.04.4 LTS,x86_64,Etc/UTC,runner,AMD EPYC 9V74 80-Core Processor,2,4,15.61,13.84,145,87,0.06,160,3.12.3,21.0.11,OpenJDK,v22.22.3,Gradle 9.0.0,Kotlin:        2.2.0
6131.333333333333,6211.0,202.60881849843884,5901.0,6282.0,5628.335432962191,6634.331233704475,commonmain-plain-linux-exe,34583.466363000014,3,False,20,ci-linux-small,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-05-28 09:21:39,39c1a365ac1284e4668cfe9bc04a896fc8b30ac2,BSC_IOA,Microsoft Corporation,Virtual Machine,True,Ubuntu 24.04.4 LTS,x86_64,Etc/UTC,runner,AMD EPYC 9V74 80-Core Processor,2,4,15.61,13.84,145,87,0.06,160,3.12.3,21.0.11,OpenJDK,v22.22.3,Gradle 9.0.0,Kotlin:        2.2.0
72422.33333333333,72319.0,1587.5242780295782,70889.0,74059.0,68481.13578549192,76363.53088117474,commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar,2171.9229060000202,3,False,20,ci-linux-small,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-05-28 09:21:39,39c1a365ac1284e4668cfe9bc04a896fc8b30ac2,BSC_IOA,Microsoft Corporation,Virtual Machine,True,Ubuntu 24.04.4 LTS,x86_64,Etc/UTC,runner,AMD EPYC 9V74 80-Core Processor,2,4,15.61,13.84,145,87,0.06,160,3.12.3,21.0.11,OpenJDK,v22.22.3,Gradle 9.0.0,Kotlin:        2.2.0
2959325.6666666665,2975210.0,83926.55423841332,2868592.0,3034175.0,2750969.086335332,3167682.246998001,commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node,3479.3470299999854,3,False,20,ci-linux-small,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-05-28 09:21:39,39c1a365ac1284e4668cfe9bc04a896fc8b30ac2,BSC_IOA,Microsoft Corporation,Virtual Machine,True,Ubuntu 24.04.4 LTS,x86_64,Etc/UTC,runner,AMD EPYC 9V74 80-Core Processor,2,4,15.61,13.84,145,87,0.06,160,3.12.3,21.0.11,OpenJDK,v22.22.3,Gradle 9.0.0,Kotlin:        2.2.0
34772.0,34431.0,1044.1326544074752,33941.0,35944.0,32179.829842905114,37364.170157094886,commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe,24400.60744499999,3,False,20,ci-linux-small,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-05-28 09:21:39,39c1a365ac1284e4668cfe9bc04a896fc8b30ac2,BSC_IOA,Microsoft Corporation,Virtual Machine,True,Ubuntu 24.04.4 LTS,x86_64,Etc/UTC,runner,AMD EPYC 9V74 80-Core Processor,2,4,15.61,13.84,145,87,0.06,160,3.12.3,21.0.11,OpenJDK,v22.22.3,Gradle 9.0.0,Kotlin:        2.2.0
