"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","FlushEarly","JS","Common","Methods","TestKIR","Enabled","Reference","Native","CILabel","InstrumentPropertyAccessors","Dedicated","JVM","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"122011.66666666667","134548","11761.453665824363","111220","134548","92812.60937455914","151210.7239587742","commonmain-plain-jar","2336.7124","3","False","20","System.Boolean[]","True","True","System.String[]","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","System.Boolean[]","False","True","2026-06-02 03:47:55","35594046ef882f7d96c8815f395aab8a71ffab65","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.11","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","27.33","High performance","0.74","130","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","6324.1097","3","False","20","System.Boolean[]","True","True","System.String[]","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","System.Boolean[]","False","True","2026-06-02 03:47:55","35594046ef882f7d96c8815f395aab8a71ffab65","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.11","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","27.33","High performance","0.74","130","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"13923.333333333334","14802","815.4080777949979","13191","14802","11898.996218511684","15947.670448154984","commonmain-plain-win-exe","103419.4013","3","False","20","System.Boolean[]","True","True","System.String[]","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","System.Boolean[]","False","True","2026-06-02 03:47:55","35594046ef882f7d96c8815f395aab8a71ffab65","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.11","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","27.33","High performance","0.74","130","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"96192","117570","18599.837606817968","83717","117570","50015.92862852738","142368.07137147262","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","3472.7554","3","False","20","System.Boolean[]","True","True","System.String[]","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","System.Boolean[]","False","True","2026-06-02 03:47:55","35594046ef882f7d96c8815f395aab8a71ffab65","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.11","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","27.33","High performance","0.74","130","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","4797.7551","3","False","20","System.Boolean[]","True","True","System.String[]","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","System.Boolean[]","False","True","2026-06-02 03:47:55","35594046ef882f7d96c8815f395aab8a71ffab65","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.11","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","27.33","High performance","0.74","130","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"61350","67570","5391.375056513876","58015","67570","47965.339087223765","74734.66091277623","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","253674.1409","3","False","20","System.Boolean[]","True","True","System.String[]","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","System.Boolean[]","False","True","2026-06-02 03:47:55","35594046ef882f7d96c8815f395aab8a71ffab65","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.11","2","Microsoft Corporation","None","1 + 15","Virtual_Disk NVME Premium","150","Fixed hard disk media","SCSI","27.33","High performance","0.74","130","True","False","7.4.16","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
