"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Reference","FlushEarly","TestKIR","InstrumentPropertyAccessors","JS","Common","JVM","Native","Dedicated","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"45804.666666666664","56548","9304.378772026284","40349","56548","22705.55863537872","68903.7746979546","CommonMain-plain-jar","1963.4538","3","False","20","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","True","True","False","2026-04-08 14:53:09","5209b7150aad067df99ecb0c795d6e4ca83aeaf8","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.84","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"181440.66666666666","189282","7068.544781872244","175558","189282","163892.25386651733","198989.07946681598","CommonMain-plain-node","6546.3088","3","False","20","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","True","True","False","2026-04-08 14:53:09","5209b7150aad067df99ecb0c795d6e4ca83aeaf8","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.84","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"7239.333333333333","7399","151.33516885817826","7098","7399","6863.627711277388","7615.038955389278","CommonMain-plain-exe","2167.6528","3","False","20","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","True","True","False","2026-04-08 14:53:09","5209b7150aad067df99ecb0c795d6e4ca83aeaf8","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.84","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"94255.66666666667","100964","6936.253479605062","87112","100964","77035.68106811159","111475.65226522175","CommonMain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-jar","2109.1158","3","False","20","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","True","True","False","2026-04-08 14:53:09","5209b7150aad067df99ecb0c795d6e4ca83aeaf8","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.84","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"3721368.6666666665","3747656","28362.877310550375","3691308","3747656","3650954.812810641","3791782.5205226922","CommonMain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-node","4410.2816","3","False","20","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","True","True","False","2026-04-08 14:53:09","5209b7150aad067df99ecb0c795d6e4ca83aeaf8","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.84","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"56151","74948","16290.04846524405","46144","74948","15709.22537396098","96592.77462603903","CommonMain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-exe","2836.6377","3","False","20","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","True","True","False","2026-04-08 14:53:09","5209b7150aad067df99ecb0c795d6e4ca83aeaf8","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.84","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
