mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,Reference,IOA,JVM,JS,Native,IoaKinds,CollectionTimestamp,GitCommitHash,GitBranch,OS,OSArchitecture,OSRelease,DeviceManufacturer,DeviceModel,IsVirtualMachine,HyperVEnabled,CPU,CPUCores,CPULogicalProcessors,CPUMaxClockSpeedMHz,TotalRAMGB,AvailableRAMGB,DiskSizeGB,SystemDriveFreeSpaceGB,SystemUptimeHours,TimeZone,Username,JavaVersion,JavaDistribution,NodeVersion,PythonVersion,GradleVersion,KotlinVersion,RunningProcessCount
213411.44,212428.0,2982.1497324813818,210010.0,222163.0,212584.83026704632,214238.0497329537,commonmain_ioa_kind-timemonotonicfunctioninwholenanoseconds-native,6777.287457998682,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
91001.14,90992.5,473.82494873193025,89543.0,91802.0,90869.80242493727,91132.47757506273,commonmain_ioa_kind-timemonotonicglobal-jar,1045.8008339992375,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
1684892.76,1687519.0,25409.50471094449,1605663.0,1748876.0,1677849.6046296214,1691935.9153703786,commonmain_ioa_kind-timemonotonicglobal-node,987.7610000003187,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
309741.78,309584.0,2353.4748368646524,304592.0,319209.0,309089.43005753245,310394.1299424676,commonmain_ioa_kind-timemonotonicglobal-native,6929.463208000016,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
90376.62,89987.0,1369.508654479364,89076.0,95495.0,89997.0115682614,90756.2284317386,commonmain_ioa_kind-timemonotonicglobalinwholemilliseconds-jar,603.6134160003712,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
1738980.28,1747042.5,31937.361111668928,1671959.0,1806217.0,1730127.6951508163,1747832.8648491837,commonmain_ioa_kind-timemonotonicglobalinwholemilliseconds-node,857.767875000718,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
334963.94,334305.0,3134.3969013355727,331116.0,352146.0,334095.1295048851,335832.7504951149,commonmain_ioa_kind-timemonotonicglobalinwholemilliseconds-native,6721.992541999498,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
91787.98,91755.0,593.0738498944052,90762.0,93146.0,91623.58831592613,91952.37168407386,commonmain_ioa_kind-timemonotonicglobalinwholemicroseconds-jar,668.7177079984394,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
1823557.84,1826830.5,21659.766953124716,1773700.0,1890161.0,1817554.058908142,1829561.6210918583,commonmain_ioa_kind-timemonotonicglobalinwholemicroseconds-node,1290.9072080001351,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
329641.72,329226.5,3281.9556952076796,321562.0,338362.0,328732.008293967,330551.43170603295,commonmain_ioa_kind-timemonotonicglobalinwholemicroseconds-native,6897.121957999843,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
91692.82,91765.0,535.6913400800266,90379.0,93192.0,91544.33393615615,91841.30606384386,commonmain_ioa_kind-timemonotonicglobalinwholenanoseconds-jar,796.5266249993874,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
1703260.44,1703638.5,25225.872962916954,1640407.0,1764004.0,1696268.1847532957,1710252.6952467042,commonmain_ioa_kind-timemonotonicglobalinwholenanoseconds-node,955.8212909996655,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
316672.2,316465.5,2784.0134734602425,312343.0,327611.0,315900.51083604863,317443.8891639514,commonmain_ioa_kind-timemonotonicglobalinwholenanoseconds-native,7387.172917000498,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
53018.28,53073.0,450.2999472007293,51842.0,54206.0,52893.46322267644,53143.09677732356,commonmain_ioa_kind-incrementintcounter-jar,1005.9012500005338,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
63919.7,61776.5,3543.6987436454424,59991.0,70494.0,62937.43682245133,64901.96317754866,commonmain_ioa_kind-incrementintcounter-node,887.085415999536,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
80075.34,79457.5,1611.1948489318386,78094.0,85719.0,79628.73957303092,80521.94042696907,commonmain_ioa_kind-incrementintcounter-native,7102.842624999539,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
52273.4,52365.5,464.28531868115016,51159.0,53151.0,52144.70667548004,52402.09332451996,commonmain_ioa_kind-incrementatomicintcounter-jar,622.0971250004368,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
64965.26,64509.0,2054.8938282320387,62481.0,71700.0,64395.67249065999,65534.84750934001,commonmain_ioa_kind-incrementatomicintcounter-node,1034.2973329989036,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
81335.66,80744.0,1856.7907865179532,79198.0,88605.0,80820.98385229452,81850.33614770549,commonmain_ioa_kind-incrementatomicintcounter-native,7212.878958000147,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
55111.96,55236.5,476.14450559056297,53946.0,56098.0,54979.9794765787,55243.9405234213,commonmain_ioa_kind-randomvalue-jar,1008.0149160003202,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
68133.2,66770.5,2974.2811170542213,65380.0,74320.0,67308.77133596654,68957.62866403346,commonmain_ioa_kind-randomvalue-node,1325.6768749997718,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
83713.94,83108.0,2164.956165932272,81581.0,95042.0,83113.84476712628,84314.03523287372,commonmain_ioa_kind-randomvalue-native,6992.811374999292,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
961870.86,946071.5,56335.99607892355,897061.0,1112500.0,946255.3185778962,977486.4014221038,commonmain_ioa_kind-standardout-jar,615.2226670001255,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T12:29:56.567040,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Darwin,arm64,25.0.0,Apple Inc.,Mac Studio,False,False,Apple M4 Max,14,14,4,36.0,23.31,994.66,716.76,2.79,CEST,lian,21.0.8,OpenJDK,v24.11.1,Python 3.12.12,9.0.0,2.2.0,696
