mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,CILabel,Reference,IOA,JVM,JS,Native,IoaKinds,CollectionTimestamp,GitCommitHash,GitBranch,IsVirtualMachine,OS,OSArchitecture,TimeZone,Username,CPU,CPUCores,CPULogicalProcessors,TotalRAMGB,DiskSizeGB,SystemDriveFreeSpaceGB,RunningProcessCount,PythonVersion,JavaVersion,JavaDistribution,NodeVersion,GradleVersion,KotlinVersion
212459.58,211743.0,3208.5705264013704,208578.0,239196.0,212061.84147684881,212857.31852315116,commonmain-ioa-kind-timemonotonicfunctioninwholemicroseconds-mac-exe,5506.886333000239,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
88038.108,88081.0,672.6338569818151,85937.0,90119.0,87954.72744323926,88121.48855676073,commonmain-ioa-kind-timemonotonicfunctioninwholenanoseconds-jar,911.6532079997341,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
836700.372,839252.0,15347.29777876406,782169.0,873442.0,834797.9012571382,838602.8427428617,commonmain-ioa-kind-timemonotonicfunctioninwholenanoseconds-node,794.1841669999121,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
209655.296,209092.0,2562.111566481913,205877.0,228027.0,209337.69335975384,209972.89864024616,commonmain-ioa-kind-timemonotonicfunctioninwholenanoseconds-mac-exe,5434.723958999712,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
91792.232,91830.0,530.9201172110902,89619.0,94460.0,91726.41846042118,91858.04553957883,commonmain-ioa-kind-timemonotonicglobal-jar,913.7263329998859,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
1724313.484,1727328.0,21770.9161795025,1632326.0,1791810.0,1721614.733270467,1727012.2347295329,commonmain-ioa-kind-timemonotonicglobal-node,798.2468750001317,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
300729.636,300304.0,3311.139942433347,294493.0,317392.0,300319.1828403098,301140.0891596902,commonmain-ioa-kind-timemonotonicglobal-mac-exe,5422.805332999815,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
92498.832,92071.0,1660.2792441182294,89906.0,98253.0,92293.021652638,92704.642347362,commonmain-ioa-kind-timemonotonicglobalinwholemilliseconds-jar,898.0589999996482,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
1771745.22,1780040.0,33872.53351597372,1686164.0,1907608.0,1767546.33724359,1775944.10275641,commonmain-ioa-kind-timemonotonicglobalinwholemilliseconds-node,1185.69083400007,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
329524.156,329143.0,2784.532156212228,323277.0,339449.0,329178.9818178009,329869.33018219913,commonmain-ioa-kind-timemonotonicglobalinwholemilliseconds-mac-exe,5423.649415999989,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
93338.688,93397.5,613.6292513304377,91076.0,95161.0,93262.62172993415,93414.75427006584,commonmain-ioa-kind-timemonotonicglobalinwholemicroseconds-jar,901.8634579997524,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
1855684.152,1861010.5,28565.646905987025,1742118.0,1938680.0,1852143.1177232848,1859225.1862767152,commonmain-ioa-kind-timemonotonicglobalinwholemicroseconds-node,1172.6547920002304,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
323827.724,323400.0,6198.574643113447,314825.0,391102.0,323059.34072654287,324596.1072734571,commonmain-ioa-kind-timemonotonicglobalinwholemicroseconds-mac-exe,5456.904333000239,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
92156.004,92159.0,465.4023996051513,90502.0,93311.0,92098.3121208386,92213.6958791614,commonmain-ioa-kind-timemonotonicglobalinwholenanoseconds-jar,885.3738749999138,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
1727896.0,1733549.0,27644.6980110198,1606044.0,1813388.0,1724469.12773106,1731322.87226894,commonmain-ioa-kind-timemonotonicglobalinwholenanoseconds-node,1172.3950000000514,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
307338.716,306748.0,3320.3618995404217,300715.0,324691.0,306927.11967466323,307750.3123253368,commonmain-ioa-kind-timemonotonicglobalinwholenanoseconds-mac-exe,5422.755375000179,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
97510.312,97584.5,1868.7003963560787,93731.0,101998.0,97278.66549893578,97741.95850106423,commonmain-ioa-kind-timemonotonicglobalreducedobjects-jar,904.9850419996801,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
2355895.588,2361971.5,37349.0132775349,2234520.0,2472457.0,2351265.7563475785,2360525.4196524215,commonmain-ioa-kind-timemonotonicglobalreducedobjects-node,808.0299580001338,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
270782.828,270089.5,2727.2272513190665,263351.0,283764.0,270444.75740740687,271120.8985925931,commonmain-ioa-kind-timemonotonicglobalreducedobjects-mac-exe,5398.7972919999265,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
53088.844,53112.0,515.7422339420012,51397.0,55359.0,53024.91193032383,53152.77606967616,commonmain-ioa-kind-incrementintcounter-jar,897.9700830000183,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
63916.888,62546.0,3045.7282897059054,60616.0,71257.0,63539.33560964439,64294.44039035561,commonmain-ioa-kind-incrementintcounter-node,784.4418749996294,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
81280.452,81049.5,1362.5570573867863,79584.0,91702.0,81111.54767726347,81449.35632273654,commonmain-ioa-kind-incrementintcounter-mac-exe,5358.444417000101,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:37,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,False,macOS 26.5,arm64,Europe/Vienna,lian,Apple M4 Max,14,14,36.0,926,674,649,3.12.12,21.0.8,OpenJDK,v24.11.1,Gradle 9.0.0,Kotlin:        2.2.0
