"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","InstrumentPropertyAccessors","JS","Methods","Native","CILabel","Common","Dedicated","Reference","TestKIR","JVM","Enabled","FlushEarly","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"113199.33333333333","157038","40767.791666134355","76426","157038","11988.962714683541","214409.70395198313","commonmain-plain-jar","2121.7049","3","False","20","System.Boolean[]","True","System.String[]","True","ci-linux-small","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","2026-07-31 01:46:46","906ab2124b947a43ef5797abc74bef90766a7fc4","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.78","145","84","0.02","160","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","6450.4841","3","False","20","System.Boolean[]","True","System.String[]","True","ci-linux-small","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","2026-07-31 01:46:46","906ab2124b947a43ef5797abc74bef90766a7fc4","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.78","145","84","0.02","160","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"8015.666666666667","8166","209.7863993049438","7776","8166","7494.849659989231","8536.483673344102","commonmain-plain-linux-exe","17876.1235","3","False","20","System.Boolean[]","True","System.String[]","True","ci-linux-small","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","2026-07-31 01:46:46","906ab2124b947a43ef5797abc74bef90766a7fc4","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.78","145","84","0.02","160","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"107343.33333333333","123897","15603.51467885788","92906","123897","68605.95171271896","146080.7149539477","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","2409.0917","3","False","20","System.Boolean[]","True","System.String[]","True","ci-linux-small","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","2026-07-31 01:46:46","906ab2124b947a43ef5797abc74bef90766a7fc4","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.78","145","84","0.02","160","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","4718.5655","3","False","20","System.Boolean[]","True","System.String[]","True","ci-linux-small","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","2026-07-31 01:46:46","906ab2124b947a43ef5797abc74bef90766a7fc4","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.78","145","84","0.02","160","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"48004.333333333336","52771","4130.132483750774","45490","52771","37750.84099781933","58257.82566884734","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","20892.0486","3","False","20","System.Boolean[]","True","System.String[]","True","ci-linux-small","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","2026-07-31 01:46:46","906ab2124b947a43ef5797abc74bef90766a7fc4","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.78","145","84","0.02","160","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
