"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","JVM","Enabled","JS","TestKIR","Dedicated","Native","FlushEarly","InstrumentPropertyAccessors","Reference","CILabel","Common","Methods","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"94812.66666666667","112884","20731.816739816444","72180","112884","43343.73077191771","146281.60256141564","commonmain-plain-jar","1873.4304","3","False","20","True","System.Boolean[]","True","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","ci-linux-small","True","System.String[]","2026-05-05 01:50:22","80bfb53a7d41b885a1284ba83ffd7fdf5fef3474","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.8","145","86","0.04","161","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","6129.4589","3","False","20","True","System.Boolean[]","True","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","ci-linux-small","True","System.String[]","2026-05-05 01:50:22","80bfb53a7d41b885a1284ba83ffd7fdf5fef3474","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.8","145","86","0.04","161","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"8751.666666666666","9795","915.9193923775898","8080","9795","6477.7995433623055","11025.533789971027","commonmain-plain-linux-exe","16187.0563","3","False","20","True","System.Boolean[]","True","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","ci-linux-small","True","System.String[]","2026-05-05 01:50:22","80bfb53a7d41b885a1284ba83ffd7fdf5fef3474","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.8","145","86","0.04","161","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"103890.33333333333","112788","9160.432104073112","94488","112788","81148.58818625976","126632.0784804069","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","2134.1266","3","False","20","True","System.Boolean[]","True","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","ci-linux-small","True","System.String[]","2026-05-05 01:50:22","80bfb53a7d41b885a1284ba83ffd7fdf5fef3474","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.8","145","86","0.04","161","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","3999.6636","3","False","20","True","System.Boolean[]","True","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","ci-linux-small","True","System.String[]","2026-05-05 01:50:22","80bfb53a7d41b885a1284ba83ffd7fdf5fef3474","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.8","145","86","0.04","161","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"50747","59370","7526.9783445948615","45493","59370","32060.477214223796","69433.52278577621","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","18457.0837","3","False","20","True","System.Boolean[]","True","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","ci-linux-small","True","System.String[]","2026-05-05 01:50:22","80bfb53a7d41b885a1284ba83ffd7fdf5fef3474","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.8","145","86","0.04","161","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
