"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Native","CILabel","JS","JVM","Dedicated","Common","FlushEarly","Reference","Enabled","TestKIR","Methods","InstrumentPropertyAccessors","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"68178.33333333333","74001","8306.671194487799","58666","74001","47556.140277442195","88800.52638922445","commonmain-plain-jar","2802.276","3","False","20","True","ci-windows-small","True","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","System.String[]","System.Boolean[]","2026-05-20 03:26:43","15d376be95fb655f244e3d5acd485a2d345fe275","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.63","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.1","High performance","0.54","129","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","8376.6272","3","False","20","True","ci-windows-small","True","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","System.String[]","System.Boolean[]","2026-05-20 03:26:43","15d376be95fb655f244e3d5acd485a2d345fe275","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.63","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.1","High performance","0.54","129","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"11444","11704","225.3464000156204","11305","11704","10884.553639747295","12003.446360252705","commonmain-plain-win-exe","88256.2774","3","False","20","True","ci-windows-small","True","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","System.String[]","System.Boolean[]","2026-05-20 03:26:43","15d376be95fb655f244e3d5acd485a2d345fe275","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.63","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.1","High performance","0.54","129","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"127409","140520","11429.606861130438","119545","140520","99033.78762857741","155784.2123714226","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","3443.0689","3","False","20","True","ci-windows-small","True","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","System.String[]","System.Boolean[]","2026-05-20 03:26:43","15d376be95fb655f244e3d5acd485a2d345fe275","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.63","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.1","High performance","0.54","129","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","5409.8983","3","False","20","True","ci-windows-small","True","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","System.String[]","System.Boolean[]","2026-05-20 03:26:43","15d376be95fb655f244e3d5acd485a2d345fe275","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.63","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.1","High performance","0.54","129","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"79190.66666666667","85745","5691.187954490111","75501","85745","65061.6884072721","93319.64492606124","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","79168.923","3","False","20","True","ci-windows-small","True","True","False","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","System.String[]","System.Boolean[]","2026-05-20 03:26:43","15d376be95fb655f244e3d5acd485a2d345fe275","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.63","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.1","High performance","0.54","129","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
