"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","JVM","Reference","IOA","JS","Native","CILabel","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"69915.33333333333","101901","27753.09972477549","52213","101901","1015.3170664670033","138815.34960019967","commonmain_plain_jar","1075.2971","3","False","5","True","True","True","True","True","ci-linux-small","2026-04-10 20:18:44","94c7346734715bfb0d3416cc02568743a7897fbc","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.28","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"84114.33333333333","100472","17466.460727157442","65718","100472","40751.99038209151","127476.67628457514","commonmain_ioa_jar","2419.4109","3","False","5","True","True","True","True","True","ci-linux-small","2026-04-10 20:18:44","94c7346734715bfb0d3416cc02568743a7897fbc","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.28","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"3795.6666666666665","3970","175.51163304275116","3619","3970","3359.940405759151","4231.392927574182","commonmain_plain_exe","1210.491","3","False","5","True","True","True","True","True","ci-linux-small","2026-04-10 20:18:44","94c7346734715bfb0d3416cc02568743a7897fbc","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.28","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"3928.6666666666665","3950","20.55075018906447","3909","3950","3877.6472477057346","3979.6860856275985","commonmain_ioa_exe","2803.5881","3","False","5","True","True","True","True","True","ci-linux-small","2026-04-10 20:18:44","94c7346734715bfb0d3416cc02568743a7897fbc","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.28","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
,,,,,,,"commonmain_plain_node","960.2276","3","False","5","True","True","True","True","True","ci-linux-small","2026-04-10 20:18:44","94c7346734715bfb0d3416cc02568743a7897fbc","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.28","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
,,,,,,,"commonmain_ioa_node","6942.1755","3","False","5","True","True","True","True","True","ci-linux-small","2026-04-10 20:18:44","94c7346734715bfb0d3416cc02568743a7897fbc","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.28","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
