"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","JVM","Methods","JS","Enabled","Reference","InstrumentPropertyAccessors","FlushEarly","CILabel","Common","Dedicated","Native","TestKIR","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"110992.33333333333","149907","35980.887667389936","78931","149907","21665.96005740149","200318.70660926518","commonmain-plain-jar","2685.8873","3","False","20","True","System.String[]","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","ci-windows-small","True","False","True","System.Boolean[]","2026-08-26 01:11:19","94bc9bcd6db03bc1a4300c7b14d66ce162ddac68","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.61","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.34","High performance","0.11","136","True","False","7.6.5","21.0.12","""21.0.12""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","8238.2421","3","False","20","True","System.String[]","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","ci-windows-small","True","False","True","System.Boolean[]","2026-08-26 01:11:19","94bc9bcd6db03bc1a4300c7b14d66ce162ddac68","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.61","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.34","High performance","0.11","136","True","False","7.6.5","21.0.12","""21.0.12""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"16497.333333333332","20062","3452.124176986299","13170","20062","7927.068595039396","25067.598071627268","commonmain-plain-win-exe","116278.9451","3","False","20","True","System.String[]","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","ci-windows-small","True","False","True","System.Boolean[]","2026-08-26 01:11:19","94bc9bcd6db03bc1a4300c7b14d66ce162ddac68","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.61","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.34","High performance","0.11","136","True","False","7.6.5","21.0.12","""21.0.12""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"174404","223558","42762.832319667505","145756","223558","68240.72917039528","280567.2708296047","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","4448.8549","3","False","20","True","System.String[]","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","ci-windows-small","True","False","True","System.Boolean[]","2026-08-26 01:11:19","94bc9bcd6db03bc1a4300c7b14d66ce162ddac68","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.61","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.34","High performance","0.11","136","True","False","7.6.5","21.0.12","""21.0.12""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","6105.2257","3","False","20","True","System.String[]","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","ci-windows-small","True","False","True","System.Boolean[]","2026-08-26 01:11:19","94bc9bcd6db03bc1a4300c7b14d66ce162ddac68","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.61","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.34","High performance","0.11","136","True","False","7.6.5","21.0.12","""21.0.12""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"101252.66666666667","127183","22558.01632088543","86148","127183","45249.996447103826","157255.33688622952","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","45808.451","3","False","20","True","System.String[]","True","System.Boolean[]","True","System.Boolean[]","System.Boolean[]","ci-windows-small","True","False","True","System.Boolean[]","2026-08-26 01:11:19","94bc9bcd6db03bc1a4300c7b14d66ce162ddac68","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.61","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.34","High performance","0.11","136","True","False","7.6.5","21.0.12","""21.0.12""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
