"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Methods","TestKIR","Dedicated","CILabel","Native","JS","JVM","InstrumentPropertyAccessors","FlushEarly","Enabled","Common","Reference","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"66991.66666666667","74833","7089.72850914147","61034","74833","49390.663014759644","84592.6703185737","commonmain-plain-jar","3220.1147","3","False","20","System.String[]","System.Boolean[]","False","ci-windows-small","True","True","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","2026-05-19 03:26:23","37caa34fff2a4e5b3dbed39a61a1f5e75a6bff8f","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.28","High performance","0.51","130","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","8257.1611","3","False","20","System.String[]","System.Boolean[]","False","ci-windows-small","True","True","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","2026-05-19 03:26:23","37caa34fff2a4e5b3dbed39a61a1f5e75a6bff8f","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.28","High performance","0.51","130","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"11660.333333333334","11971","333.4581433003749","11308","11971","10832.488093502174","12488.178573164494","commonmain-plain-win-exe","87746.9013","3","False","20","System.String[]","System.Boolean[]","False","ci-windows-small","True","True","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","2026-05-19 03:26:23","37caa34fff2a4e5b3dbed39a61a1f5e75a6bff8f","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.28","High performance","0.51","130","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"124575.66666666667","142074","15225.76120702454","114350","142074","86776.09814124857","162375.23519208477","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","3267.1509","3","False","20","System.String[]","System.Boolean[]","False","ci-windows-small","True","True","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","2026-05-19 03:26:23","37caa34fff2a4e5b3dbed39a61a1f5e75a6bff8f","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.28","High performance","0.51","130","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","5327.912","3","False","20","System.String[]","System.Boolean[]","False","ci-windows-small","True","True","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","2026-05-19 03:26:23","37caa34fff2a4e5b3dbed39a61a1f5e75a6bff8f","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.28","High performance","0.51","130","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"80536.66666666667","90946","9130.14098102178","73885","90946","57870.12244819839","103203.21088513496","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","76771.4412","3","False","20","System.String[]","System.Boolean[]","False","ci-windows-small","True","True","True","System.Boolean[]","System.Boolean[]","System.Boolean[]","True","True","2026-05-19 03:26:23","37caa34fff2a4e5b3dbed39a61a1f5e75a6bff8f","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.28","High performance","0.51","130","True","False","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
