"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Dedicated","FlushEarly","Enabled","JS","Native","Reference","JVM","Common","CILabel","TestKIR","Methods","InstrumentPropertyAccessors","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"65615.66666666667","72111","5668.510944977819","61668","72111","51542.98649072135","79688.346842612","commonmain-plain-jar","2958.3889","3","False","20","False","System.Boolean[]","System.Boolean[]","True","True","True","True","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","2026-08-28 09:36:54","4d6460456ed3565e5f244923c62cb92f4b489890","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.03","High performance","0.61","132","True","False","7.6.5","21.0.12.1","""21.0.12.1""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","8209.7798","3","False","20","False","System.Boolean[]","System.Boolean[]","True","True","True","True","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","2026-08-28 09:36:54","4d6460456ed3565e5f244923c62cb92f4b489890","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.03","High performance","0.61","132","True","False","7.6.5","21.0.12.1","""21.0.12.1""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"12314.333333333334","13058","998.0913451850654","11180","13058","9836.465614014072","14792.201052652596","commonmain-plain-win-exe","151655.1949","3","False","20","False","System.Boolean[]","System.Boolean[]","True","True","True","True","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","2026-08-28 09:36:54","4d6460456ed3565e5f244923c62cb92f4b489890","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.03","High performance","0.61","132","True","False","7.6.5","21.0.12.1","""21.0.12.1""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"124606.33333333333","128273","5642.360262632415","118109","128273","110598.57500240194","138614.0916642647","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","3676.5058","3","False","20","False","System.Boolean[]","System.Boolean[]","True","True","True","True","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","2026-08-28 09:36:54","4d6460456ed3565e5f244923c62cb92f4b489890","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.03","High performance","0.61","132","True","False","7.6.5","21.0.12.1","""21.0.12.1""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","6426.3796","3","False","20","False","System.Boolean[]","System.Boolean[]","True","True","True","True","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","2026-08-28 09:36:54","4d6460456ed3565e5f244923c62cb92f4b489890","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.03","High performance","0.61","132","True","False","7.6.5","21.0.12.1","""21.0.12.1""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"76053.33333333333","80315","3775.46981623921","73127","80315","66680.32872002436","85426.33794664229","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","45811.2374","3","False","20","False","System.Boolean[]","System.Boolean[]","True","True","True","True","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","2026-08-28 09:36:54","4d6460456ed3565e5f244923c62cb92f4b489890","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.62","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.03","High performance","0.61","132","True","False","7.6.5","21.0.12.1","""21.0.12.1""","v22.23.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
