"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Enabled","FlushEarly","Dedicated","Methods","Native","Reference","InstrumentPropertyAccessors","Common","TestKIR","JVM","JS","CILabel","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"73104","86657","13216.450242027926","60252","86657","40292.75924864569","105915.24075135431","commonmain-plain-jar","1876.1144","3","False","20","System.Boolean[]","System.Boolean[]","False","System.String[]","True","True","System.Boolean[]","True","System.Boolean[]","True","True","ci-linux-small","2026-07-11 01:29:13","dfde317f2944842fa20850f38c0c77b933d0f2ba","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","13.91","145","85","0.02","155","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","5497.8979","3","False","20","System.Boolean[]","System.Boolean[]","False","System.String[]","True","True","System.Boolean[]","True","System.Boolean[]","True","True","ci-linux-small","2026-07-11 01:29:13","dfde317f2944842fa20850f38c0c77b933d0f2ba","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","13.91","145","85","0.02","155","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"8014.333333333333","8826","872.873606734293","7091","8826","5847.331942522109","10181.334724144557","commonmain-plain-linux-exe","15059.7133","3","False","20","System.Boolean[]","System.Boolean[]","False","System.String[]","True","True","System.Boolean[]","True","System.Boolean[]","True","True","ci-linux-small","2026-07-11 01:29:13","dfde317f2944842fa20850f38c0c77b933d0f2ba","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","13.91","145","85","0.02","155","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"97986.66666666667","109211","10389.40808387722","88707","109211","72193.8581846929","123779.47514864044","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","2357.2966","3","False","20","System.Boolean[]","System.Boolean[]","False","System.String[]","True","True","System.Boolean[]","True","System.Boolean[]","True","True","ci-linux-small","2026-07-11 01:29:13","dfde317f2944842fa20850f38c0c77b933d0f2ba","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","13.91","145","85","0.02","155","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","3616.1505","3","False","20","System.Boolean[]","System.Boolean[]","False","System.String[]","True","True","System.Boolean[]","True","System.Boolean[]","True","True","ci-linux-small","2026-07-11 01:29:13","dfde317f2944842fa20850f38c0c77b933d0f2ba","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","13.91","145","85","0.02","155","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"39761.666666666664","39887","127.03280416228453","39633","39887","39446.29424484693","40077.039088486395","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","17781.2333","3","False","20","System.Boolean[]","System.Boolean[]","False","System.String[]","True","True","System.Boolean[]","True","System.Boolean[]","True","True","ci-linux-small","2026-07-11 01:29:13","dfde317f2944842fa20850f38c0c77b933d0f2ba","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","INTEL(R) XEON(R) PLATINUM 8573C","2","4","15.61","13.91","145","85","0.02","155","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
