mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,CILabel,Reference,Common,Dedicated,JVM,JS,Native,Enabled,FlushEarly,InstrumentPropertyAccessors,TestKIR,Methods,CollectionTimestamp,GitCommitHash,GitBranch,DeviceManufacturer,DeviceModel,IsVirtualMachine,OS,OSArchitecture,TimeZone,Username,CPU,CPUCores,CPULogicalProcessors,TotalRAMGB,AvailableRAMGB,DiskSizeGB,SystemDriveFreeSpaceGB,SystemUptimeHours,RunningProcessCount,PythonVersion,JavaVersion,JavaDistribution,NodeVersion,GradleVersion,KotlinVersion
75445.464,75007.5,2542.576709165717,70211.0,88892.0,75130.28292575496,75760.64507424505,commonmain-plain-jar,1124.8574049968738,250,True,500,local,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-07-05 17:30:17,d3c75f56f7c527b6b9849ab841d78d15601b33f3,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,56.69,935,776,79.68,551,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
117451.792,117767.5,12294.180759322991,93575.0,150659.0,115927.78956392106,118975.79443607894,commonmain-plain-node,3363.786613001139,250,True,500,local,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-07-05 17:30:17,d3c75f56f7c527b6b9849ab841d78d15601b33f3,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,56.69,935,776,79.68,551,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
71580.82,71528.0,3342.4131789825365,65997.0,85249.0,71166.49016974361,71995.1498302564,commonmain-plain-linux-exe,16382.002422993537,250,True,500,local,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-07-05 17:30:17,d3c75f56f7c527b6b9849ab841d78d15601b33f3,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,56.69,935,776,79.68,551,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
229316.472,228981.0,5564.706992543945,216771.0,258358.0,228626.66377457016,230006.28022542986,commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar,1576.1938380019274,250,True,500,local,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-07-05 17:30:17,d3c75f56f7c527b6b9849ab841d78d15601b33f3,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,56.69,935,776,79.68,551,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
2297864.224,2289137.0,100985.81377658101,2026879.0,2679684.0,2285345.8928303355,2310382.5551696643,commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node,2252.4407890014118,250,True,500,local,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-07-05 17:30:17,d3c75f56f7c527b6b9849ab841d78d15601b33f3,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,56.69,935,776,79.68,551,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
616007.012,598991.5,31302.437548885286,572553.0,690545.0,612126.7216403895,619887.3023596104,commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe,21520.702572997834,250,True,500,local,True,True,False,True,True,True,[True],[False],[False],[False],['.*'],2026-07-05 17:30:17,d3c75f56f7c527b6b9849ab841d78d15601b33f3,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,56.69,935,776,79.68,551,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
