"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Methods","Enabled","JS","CILabel","InstrumentPropertyAccessors","Common","Dedicated","Native","FlushEarly","JVM","Reference","TestKIR","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"63110.333333333336","70293","6233.935060083104","59108","70293","47633.92776761994","78586.73889904673","commonmain-plain-jar","2738.1885","3","False","20","System.String[]","System.Boolean[]","True","ci-windows-small","System.Boolean[]","True","False","True","System.Boolean[]","True","True","System.Boolean[]","2026-04-28 02:47:39","d73e834cacbd045220feeed428d4d1e165ef8951","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.29","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.19","High performance","0.15","137","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","8487.3105","3","False","20","System.String[]","System.Boolean[]","True","ci-windows-small","System.Boolean[]","True","False","True","System.Boolean[]","True","True","System.Boolean[]","2026-04-28 02:47:39","d73e834cacbd045220feeed428d4d1e165ef8951","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.29","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.19","High performance","0.15","137","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"11384","11606","218.11006395854363","11170","11606","10842.518612200443","11925.481387799557","commonmain-plain-win-exe","101183.9153","3","False","20","System.String[]","System.Boolean[]","True","ci-windows-small","System.Boolean[]","True","False","True","System.Boolean[]","True","True","System.Boolean[]","2026-04-28 02:47:39","d73e834cacbd045220feeed428d4d1e165ef8951","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.29","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.19","High performance","0.15","137","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"117550","134276","16422.89341133285","101448","134276","76778.42369280613","158321.57630719387","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","4520.6218","3","False","20","System.String[]","System.Boolean[]","True","ci-windows-small","System.Boolean[]","True","False","True","System.Boolean[]","True","True","System.Boolean[]","2026-04-28 02:47:39","d73e834cacbd045220feeed428d4d1e165ef8951","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.29","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.19","High performance","0.15","137","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","7327.8406","3","False","20","System.String[]","System.Boolean[]","True","ci-windows-small","System.Boolean[]","True","False","True","System.Boolean[]","True","True","System.Boolean[]","2026-04-28 02:47:39","d73e834cacbd045220feeed428d4d1e165ef8951","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.29","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.19","High performance","0.15","137","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"81015.33333333333","87979","6326.398843997534","75622","87979","65309.3766083268","96721.29005833986","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","66652.1475","3","False","20","System.String[]","System.Boolean[]","True","ci-windows-small","System.Boolean[]","True","False","True","System.Boolean[]","True","True","System.Boolean[]","2026-04-28 02:47:39","d73e834cacbd045220feeed428d4d1e165ef8951","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.29","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.19","High performance","0.15","137","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
