mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,Reference,IOA,JVM,JS,Native,IoaKinds,CollectionTimestamp,GitCommitHash,GitBranch,OS,OSArchitecture,OSRelease,DeviceManufacturer,DeviceModel,IsVirtualMachine,HyperVEnabled,CPU,CPUCores,CPULogicalProcessors,CPUMaxClockSpeedMHz,TotalRAMGB,AvailableRAMGB,DiskSizeGB,SystemDriveFreeSpaceGB,SystemUptimeHours,TimeZone,Username,JavaVersion,JavaDistribution,NodeVersion,PythonVersion,GradleVersion,KotlinVersion,RunningProcessCount
6250220.96,6238808.0,87887.97590902934,6105535.0,6662322.0,6225859.655969987,6274582.264030013,commonmain_ioa_kind-timeclock-node,4617.085300007602,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
470944.06,470494.5,5639.059993347422,460593.0,484318.0,469380.992316161,472507.127683839,commonmain_ioa_kind-timeclock-native,26474.673200005782,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
189880.82,189510.5,3583.82342682977,182097.0,201379.0,188887.4348277069,190874.20517229312,commonmain_ioa_kind-timemonotonicfunction-jar,3259.065999998711,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
1137442.86,1133844.5,15511.411935904034,1115631.0,1178992.0,1133143.315970263,1141742.4040297372,commonmain_ioa_kind-timemonotonicfunction-node,3986.323799996171,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
328457.04,328027.5,4620.049469476292,320800.0,338383.0,327176.42762276065,329737.6523772393,commonmain_ioa_kind-timemonotonicfunction-native,25772.107400000095,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
208838.66,207636.5,4608.088822530066,202130.0,222142.0,207561.3629449494,210115.95705505062,commonmain_ioa_kind-timemonotonicfunctioninwholemilliseconds-jar,2983.513800005312,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
1318018.32,1314554.0,20531.405856056776,1277372.0,1380914.0,1312327.3046472205,1323709.3353527796,commonmain_ioa_kind-timemonotonicfunctioninwholemilliseconds-node,4101.394700002857,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
332057.7,331047.5,4615.398221702864,324085.0,344694.0,330778.3768828666,333337.0231171334,commonmain_ioa_kind-timemonotonicfunctioninwholemilliseconds-native,24987.57700000715,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
196634.28,195792.5,3702.6362480408634,189847.0,207438.0,195607.96159389132,197660.59840610868,commonmain_ioa_kind-timemonotonicfunctioninwholemicroseconds-jar,3068.0747000005795,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
1371597.38,1369712.5,20080.206772748297,1338195.0,1433004.0,1366031.4306523576,1377163.3293476421,commonmain_ioa_kind-timemonotonicfunctioninwholemicroseconds-node,4086.5772000106517,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
337809.94,337071.5,6727.661077057546,325302.0,356408.0,335945.127490508,339674.752509492,commonmain_ioa_kind-timemonotonicfunctioninwholemicroseconds-native,26091.31649999472,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
199391.04,199653.0,4880.420055357396,186638.0,209813.0,198038.25657845664,200743.82342154338,commonmain_ioa_kind-timemonotonicfunctioninwholenanoseconds-jar,3400.8999000070617,50,True,500,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet']",2026-04-10T11:33:22.430511,8e601992660f048cf6c94e585639253f7b7a0477,BSC_IOA,Windows,64-bit,11,Dell Inc.,Precision 5570,False,,12th Gen Intel(R) Core(TM) i7-12800H,14,20,2400,31.68,19.94,1023.21,928.42,24.32,W. Europe Daylight Time,lian.hoerschlaeger,21.0.9,,v25.9.0,Python 3.12.10,,,249
