"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","FlushEarly","Dedicated","Native","CILabel","TestKIR","JS","Enabled","Common","InstrumentPropertyAccessors","JVM","Reference","Methods","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"79691.66666666667","110039","26492.81791983128","61179","110039","13920.433768959454","145462.8995643739","commonmain-plain-jar","1987.8299","3","False","20","System.Boolean[]","False","True","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","True","System.String[]","2026-04-15 01:22:12","9e6b729cb1d0643d7cc6b9daeef329bd984673bf","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.99","145","86","0.05","158","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","6644.9885","3","False","20","System.Boolean[]","False","True","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","True","System.String[]","2026-04-15 01:22:12","9e6b729cb1d0643d7cc6b9daeef329bd984673bf","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.99","145","86","0.05","158","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"9975","11132","1049.294524907092","9085","11132","7370.014951418467","12579.985048581533","commonmain-plain-linux-exe","17567.0914","3","False","20","System.Boolean[]","False","True","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","True","System.String[]","2026-04-15 01:22:12","9e6b729cb1d0643d7cc6b9daeef329bd984673bf","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.99","145","86","0.05","158","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"127215.66666666667","153225","22676.375136545375","111593","153225","70919.1581225502","183512.17521078314","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","2552.3387","3","False","20","System.Boolean[]","False","True","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","True","System.String[]","2026-04-15 01:22:12","9e6b729cb1d0643d7cc6b9daeef329bd984673bf","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.99","145","86","0.05","158","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","4214.9905","3","False","20","System.Boolean[]","False","True","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","True","System.String[]","2026-04-15 01:22:12","9e6b729cb1d0643d7cc6b9daeef329bd984673bf","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.99","145","86","0.05","158","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"54524.333333333336","60089","5002.777761737307","50399","60089","42104.406457363235","66944.26020930344","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","20759.8563","3","False","20","System.Boolean[]","False","True","ci-linux-small","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","True","System.String[]","2026-04-15 01:22:12","9e6b729cb1d0643d7cc6b9daeef329bd984673bf","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.99","145","86","0.05","158","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
