"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Native","Reference","JS","IOA","JVM","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"33916.333333333336","35729","2082.2450224057047","31642","35729","28746.93901925316","39085.727647413514","commonmain_plain_jar","2259.3276","3","False","5","True","True","True","True","True","2026-04-10 13:58:48","a9946fb822e4d98b4994306831043a594d851edf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","10.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","27.05","High performance","0.34","141","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","Gradle 9.0.0","Kotlin:        2.2.0"
"37409.333333333336","39895","3313.117313548274","33648","39895","29184.16789014754","45634.49877651913","commonmain_ioa_jar","12035.8398","3","False","5","True","True","True","True","True","2026-04-10 13:58:48","a9946fb822e4d98b4994306831043a594d851edf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","10.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","27.05","High performance","0.34","141","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","Gradle 9.0.0","Kotlin:        2.2.0"
"4399.666666666667","4887","825.9663027831906","3446","4887","2349.117637476896","6450.215695856437","commonmain_plain_exe","2176.3006","3","False","5","True","True","True","True","True","2026-04-10 13:58:48","a9946fb822e4d98b4994306831043a594d851edf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","10.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","27.05","High performance","0.34","141","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","Gradle 9.0.0","Kotlin:        2.2.0"
"3675.3333333333335","4821","992.8475881691678","3066","4821","1210.4837974702527","6140.182869196415","commonmain_ioa_exe","4602.7163","3","False","5","True","True","True","True","True","2026-04-10 13:58:48","a9946fb822e4d98b4994306831043a594d851edf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","10.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","27.05","High performance","0.34","141","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","Gradle 9.0.0","Kotlin:        2.2.0"
,,,,,,,"commonmain_plain_node","2053.3283","3","False","5","True","True","True","True","True","2026-04-10 13:58:48","a9946fb822e4d98b4994306831043a594d851edf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","10.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","27.05","High performance","0.34","141","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","Gradle 9.0.0","Kotlin:        2.2.0"
,,,,,,,"commonmain_ioa_node","12659.0263","3","False","5","True","True","True","True","True","2026-04-10 13:58:48","a9946fb822e4d98b4994306831043a594d851edf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","10.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","27.05","High performance","0.34","141","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","Gradle 9.0.0","Kotlin:        2.2.0"
