"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","FlushEarly","Reference","Native","TestKIR","Dedicated","CILabel","Enabled","Methods","Common","JS","InstrumentPropertyAccessors","JVM","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"213431","334009","107541.82090703133","127433","334009","-53552.98677421338","480414.9867742134","commonmain-plain-jar","3741.852","3","False","20","System.Boolean[]","True","True","System.Boolean[]","False","ci-windows-small","System.Boolean[]","System.String[]","True","True","System.Boolean[]","True","2026-07-15 02:15:01","31e1f62871ad2e0e902f45ea30fd688690987bbf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.46","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.58","High performance","0.15","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","12097.7617","3","False","20","System.Boolean[]","True","True","System.Boolean[]","False","ci-windows-small","System.Boolean[]","System.String[]","True","True","System.Boolean[]","True","2026-07-15 02:15:01","31e1f62871ad2e0e902f45ea30fd688690987bbf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.46","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.58","High performance","0.15","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"13729.333333333334","16860","2714.9529154910465","12022","16860","6989.174507970899","20469.492158695768","commonmain-plain-win-exe","118224.3679","3","False","20","System.Boolean[]","True","True","System.Boolean[]","False","ci-windows-small","System.Boolean[]","System.String[]","True","True","System.Boolean[]","True","2026-07-15 02:15:01","31e1f62871ad2e0e902f45ea30fd688690987bbf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.46","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.58","High performance","0.15","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"124127.66666666667","131923","7608.910324963314","116720","131923","105237.73904193031","143017.59429140302","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","3301.2761","3","False","20","System.Boolean[]","True","True","System.Boolean[]","False","ci-windows-small","System.Boolean[]","System.String[]","True","True","System.Boolean[]","True","2026-07-15 02:15:01","31e1f62871ad2e0e902f45ea30fd688690987bbf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.46","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.58","High performance","0.15","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","4825.9008","3","False","20","System.Boolean[]","True","True","System.Boolean[]","False","ci-windows-small","System.Boolean[]","System.String[]","True","True","System.Boolean[]","True","2026-07-15 02:15:01","31e1f62871ad2e0e902f45ea30fd688690987bbf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.46","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.58","High performance","0.15","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"77302","81076","3417.062481137856","74418","81076","68818.77964371233","85785.22035628767","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","45707.5942","3","False","20","System.Boolean[]","True","True","System.Boolean[]","False","ci-windows-small","System.Boolean[]","System.String[]","True","True","System.Boolean[]","True","2026-07-15 02:15:01","31e1f62871ad2e0e902f45ea30fd688690987bbf","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.46","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.58","High performance","0.15","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
