"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","TestKIR","JVM","Native","FlushEarly","Common","Dedicated","Reference","InstrumentPropertyAccessors","JS","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"50068.333333333336","53753","3191.1467113458343","48197","53753","42145.97285821118","57990.69380845549","CommonMain-plain-jar","2845.0904","3","False","20","System.Boolean[]","True","True","System.Boolean[]","True","False","True","System.Boolean[]","True","2026-04-08 14:51:58","049922334e2e94b7817627fbbe77bd59ed8826da","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.74","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.46","High performance","0.61","132","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"193859.33333333334","210684","15026.165190537915","181775","210684","156555.28310746048","231163.3835592062","CommonMain-plain-node","7837.6662","3","False","20","System.Boolean[]","True","True","System.Boolean[]","True","False","True","System.Boolean[]","True","2026-04-08 14:51:58","049922334e2e94b7817627fbbe77bd59ed8826da","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.74","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.46","High performance","0.61","132","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"11619","11659","48.53864439804639","11565","11659","11498.49766253996","11739.50233746004","CommonMain-plain-exe","5354.4268","3","False","20","System.Boolean[]","True","True","System.Boolean[]","True","False","True","System.Boolean[]","True","2026-04-08 14:51:58","049922334e2e94b7817627fbbe77bd59ed8826da","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.74","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.46","High performance","0.61","132","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"110015","118873","8107.296220072386","102963","118873","89887.77648324704","130142.22351675296","CommonMain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-jar","2953.2475","3","False","20","System.Boolean[]","True","True","System.Boolean[]","True","False","True","System.Boolean[]","True","2026-04-08 14:51:58","049922334e2e94b7817627fbbe77bd59ed8826da","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.74","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.46","High performance","0.61","132","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"3875446.6666666665","3974858","90538.03806872189","3797720","3974858","3650676.375867895","4100216.957465438","CommonMain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-node","4801.3937","3","False","20","System.Boolean[]","True","True","System.Boolean[]","True","False","True","System.Boolean[]","True","2026-04-08 14:51:58","049922334e2e94b7817627fbbe77bd59ed8826da","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.74","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.46","High performance","0.61","132","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"77182.66666666667","78390","1135.5568384424153","76136","78390","74363.52626734081","80001.80706599253","CommonMain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-exe","26043.3794","3","False","20","System.Boolean[]","True","True","System.Boolean[]","True","False","True","System.Boolean[]","True","2026-04-08 14:51:58","049922334e2e94b7817627fbbe77bd59ed8826da","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 9V74 80-Core Processor","2","4","2596","15.99","12.74","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","29.46","High performance","0.61","132","True","False","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
