"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","FlushEarly","TestKIR","CILabel","JVM","Dedicated","InstrumentPropertyAccessors","Reference","JS","Methods","Enabled","Common","Native","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"60043.333333333336","64770","4095.806798828936","57540","64770","49875.05815456722","70211.60851209945","commonmain-plain-jar","2726.0987","3","False","20","System.Boolean[]","System.Boolean[]","ci-linux-small","True","False","System.Boolean[]","True","True","System.String[]","System.Boolean[]","True","True","2026-04-29 15:44:16","e133a7f7c4e15673325b7a335a669fe9bda6abe8","LB_otel_analysis","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14.56","145","90","0.21","150","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","6268.3038","3","False","20","System.Boolean[]","System.Boolean[]","ci-linux-small","True","False","System.Boolean[]","True","True","System.String[]","System.Boolean[]","True","True","2026-04-29 15:44:16","e133a7f7c4e15673325b7a335a669fe9bda6abe8","LB_otel_analysis","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14.56","145","90","0.21","150","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"8940","9848","838.1217095386564","8196","9848","6859.2738831520055","11020.726116847994","commonmain-plain-linux-exe","16002.6114","3","False","20","System.Boolean[]","System.Boolean[]","ci-linux-small","True","False","System.Boolean[]","True","True","System.String[]","System.Boolean[]","True","True","2026-04-29 15:44:16","e133a7f7c4e15673325b7a335a669fe9bda6abe8","LB_otel_analysis","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14.56","145","90","0.21","150","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"106115.33333333333","121560","14182.855330762326","93676","121560","70904.88935803279","141325.77730863387","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","3848.9985","3","False","20","System.Boolean[]","System.Boolean[]","ci-linux-small","True","False","System.Boolean[]","True","True","System.String[]","System.Boolean[]","True","True","2026-04-29 15:44:16","e133a7f7c4e15673325b7a335a669fe9bda6abe8","LB_otel_analysis","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14.56","145","90","0.21","150","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","3931.4826","3","False","20","System.Boolean[]","System.Boolean[]","ci-linux-small","True","False","System.Boolean[]","True","True","System.String[]","System.Boolean[]","True","True","2026-04-29 15:44:16","e133a7f7c4e15673325b7a335a669fe9bda6abe8","LB_otel_analysis","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14.56","145","90","0.21","150","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"52847.666666666664","61429","7446.311189665212","48090","61429","34361.40865642806","71333.92467690527","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","38478.0938","3","False","20","System.Boolean[]","System.Boolean[]","ci-linux-small","True","False","System.Boolean[]","True","True","System.String[]","System.Boolean[]","True","True","2026-04-29 15:44:16","e133a7f7c4e15673325b7a335a669fe9bda6abe8","LB_otel_analysis","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14.56","145","90","0.21","150","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
