"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Dedicated","JS","CILabel","TestKIR","Methods","FlushEarly","Reference","Enabled","Native","JVM","InstrumentPropertyAccessors","Common","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"117561.66666666667","135948","26401.618896070246","87309","135948","52016.84502690798","183106.48830642537","commonmain-plain-jar","2646.0612","3","False","20","False","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","True","System.Boolean[]","True","True","System.Boolean[]","True","2026-07-12 02:36:17","35399d439973691ada0da4b357495c2818e0c17a","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.37","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.4","High performance","0.11","138","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","7921.1832","3","False","20","False","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","True","System.Boolean[]","True","True","System.Boolean[]","True","2026-07-12 02:36:17","35399d439973691ada0da4b357495c2818e0c17a","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.37","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.4","High performance","0.11","138","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"14981.666666666666","16130","1070.984749346756","14010","16130","12322.833333333332","17640.5","commonmain-plain-win-exe","100862.1892","3","False","20","False","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","True","System.Boolean[]","True","True","System.Boolean[]","True","2026-07-12 02:36:17","35399d439973691ada0da4b357495c2818e0c17a","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.37","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.4","High performance","0.11","138","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"164498.66666666666","196748","27931.023510307194","148017","196748","95156.93571427088","233840.39761906245","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","3436.7039","3","False","20","False","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","True","System.Boolean[]","True","True","System.Boolean[]","True","2026-07-12 02:36:17","35399d439973691ada0da4b357495c2818e0c17a","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.37","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.4","High performance","0.11","138","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","5147.57","3","False","20","False","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","True","System.Boolean[]","True","True","System.Boolean[]","True","2026-07-12 02:36:17","35399d439973691ada0da4b357495c2818e0c17a","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.37","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.4","High performance","0.11","138","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"98329.33333333333","129030","26605.355275457856","82006","129030","32278.71450359706","164379.9521630696","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","52424.4031","3","False","20","False","True","ci-windows-small","System.Boolean[]","System.String[]","System.Boolean[]","True","System.Boolean[]","True","True","System.Boolean[]","True","2026-07-12 02:36:17","35399d439973691ada0da4b357495c2818e0c17a","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","16","12.37","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.4","High performance","0.11","138","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
