"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","FlushEarly","Reference","Native","TestKIR","CILabel","JS","Dedicated","JVM","Methods","InstrumentPropertyAccessors","Common","Enabled","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"115790.66666666667","148496","29978.666586980373","89615","148496","41365.44440372828","190215.88892960508","commonmain-plain-jar","2667.0473","3","False","20","System.Boolean[]","True","True","System.Boolean[]","ci-windows-small","True","False","True","System.String[]","System.Boolean[]","True","System.Boolean[]","2026-07-26 02:37:23","20fa2a4659a17e555755a97f2bb6fb2f6d85f6ce","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.34","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.72","High performance","0.18","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","9230.9157","3","False","20","System.Boolean[]","True","True","System.Boolean[]","ci-windows-small","True","False","True","System.String[]","System.Boolean[]","True","System.Boolean[]","2026-07-26 02:37:23","20fa2a4659a17e555755a97f2bb6fb2f6d85f6ce","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.34","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.72","High performance","0.18","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"12026.666666666666","12128","114.79256654214737","11902","12128","11741.681934132135","12311.651399201197","commonmain-plain-win-exe","109725.688","3","False","20","System.Boolean[]","True","True","System.Boolean[]","ci-windows-small","True","False","True","System.String[]","System.Boolean[]","True","System.Boolean[]","2026-07-26 02:37:23","20fa2a4659a17e555755a97f2bb6fb2f6d85f6ce","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.34","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.72","High performance","0.18","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"143474.33333333334","152682","9750.62953523173","133259","152682","119267.36040951562","167681.30625715107","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","4126.6241","3","False","20","System.Boolean[]","True","True","System.Boolean[]","ci-windows-small","True","False","True","System.String[]","System.Boolean[]","True","System.Boolean[]","2026-07-26 02:37:23","20fa2a4659a17e555755a97f2bb6fb2f6d85f6ce","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.34","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.72","High performance","0.18","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","5555.0781","3","False","20","System.Boolean[]","True","True","System.Boolean[]","ci-windows-small","True","False","True","System.String[]","System.Boolean[]","True","System.Boolean[]","2026-07-26 02:37:23","20fa2a4659a17e555755a97f2bb6fb2f6d85f6ce","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.34","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.72","High performance","0.18","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"80487.33333333333","83837","3056.4041508500363","77850","83837","72899.48556857742","88075.18109808923","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","52525.6104","3","False","20","System.Boolean[]","True","True","System.Boolean[]","ci-windows-small","True","False","True","System.String[]","System.Boolean[]","True","System.Boolean[]","2026-07-26 02:37:23","20fa2a4659a17e555755a97f2bb6fb2f6d85f6ce","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.34","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.72","High performance","0.18","135","True","False","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
