"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Reference","Common","JS","Native","TestKIR","JVM","InstrumentPropertyAccessors","Dedicated","FlushEarly","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"41670.666666666664","43346","2445.011315583904","38865","43346","35600.666519403254","47740.666813930075","CommonMain-plain-jar","1759.7126","3","False","20","True","True","True","True","System.Boolean[]","True","System.Boolean[]","False","System.Boolean[]","2026-04-09 01:10:32","13aa2557a67f8621d0381b187f3917bd2f874964","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.64","145","86","0.05","159","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"177071.66666666666","197802","23521.778128647784","151509","197802","118676.35544877482","235466.9778845585","CommonMain-plain-node","6095.1203","3","False","20","True","True","True","True","System.Boolean[]","True","System.Boolean[]","False","System.Boolean[]","2026-04-09 01:10:32","13aa2557a67f8621d0381b187f3917bd2f874964","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.64","145","86","0.05","159","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"7181.333333333333","7464","244.81489606094914","7037","7464","6573.55436492093","7789.112301745736","CommonMain-plain-exe","2219.4252","3","False","20","True","True","True","True","System.Boolean[]","True","System.Boolean[]","False","System.Boolean[]","2026-04-09 01:10:32","13aa2557a67f8621d0381b187f3917bd2f874964","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.64","145","86","0.05","159","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"93916.33333333333","100857","6756.246393770237","87361","100857","77143.23443446818","110689.43223219848","CommonMain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-jar","2132.7133","3","False","20","True","True","True","True","System.Boolean[]","True","System.Boolean[]","False","System.Boolean[]","2026-04-09 01:10:32","13aa2557a67f8621d0381b187f3917bd2f874964","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.64","145","86","0.05","159","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"3756674.6666666665","3874362","101934.31387581579","3696136","3874362","3503611.9113764595","4009737.4219568735","CommonMain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-node","4142.8769","3","False","20","True","True","True","True","System.Boolean[]","True","System.Boolean[]","False","System.Boolean[]","2026-04-09 01:10:32","13aa2557a67f8621d0381b187f3917bd2f874964","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.64","145","86","0.05","159","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"48331.666666666664","56018","6657.318554292962","44388","56018","31804.166631237495","64859.166702095834","CommonMain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-exe","2515.2445","3","False","20","True","True","True","True","System.Boolean[]","True","System.Boolean[]","False","System.Boolean[]","2026-04-09 01:10:32","13aa2557a67f8621d0381b187f3917bd2f874964","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.64","145","86","0.05","159","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
