"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","InstrumentPropertyAccessors","TestKIR","JVM","Common","Methods","Native","Reference","Dedicated","FlushEarly","JS","CILabel","Enabled","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"43248.333333333336","43626","396.13928526887275","42836","43626","42264.87550449109","44231.791162175585","commonmain-plain-jar","1411.1243","3","False","20","System.Boolean[]","System.Boolean[]","True","True","System.String[]","True","True","False","System.Boolean[]","True","ci-linux-small","System.Boolean[]","2026-05-20 02:08:36","85f86f6017bcf6382e845cbc68ada31a16fc442f","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.62","14.26","145","86","0.02","166","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","4655.2124","3","False","20","System.Boolean[]","System.Boolean[]","True","True","System.String[]","True","True","False","System.Boolean[]","True","ci-linux-small","System.Boolean[]","2026-05-20 02:08:36","85f86f6017bcf6382e845cbc68ada31a16fc442f","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.62","14.26","145","86","0.02","166","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"6821.666666666667","6993","171.00097465609176","6651","6993","6397.138594044321","7246.194739289013","commonmain-plain-linux-exe","12541.0739","3","False","20","System.Boolean[]","System.Boolean[]","True","True","System.String[]","True","True","False","System.Boolean[]","True","ci-linux-small","System.Boolean[]","2026-05-20 02:08:36","85f86f6017bcf6382e845cbc68ada31a16fc442f","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.62","14.26","145","86","0.02","166","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"77537","81891","7343.922044793231","69058","81891","59304.933911283304","95769.0660887167","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","1825.054","3","False","20","System.Boolean[]","System.Boolean[]","True","True","System.String[]","True","True","False","System.Boolean[]","True","ci-linux-small","System.Boolean[]","2026-05-20 02:08:36","85f86f6017bcf6382e845cbc68ada31a16fc442f","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.62","14.26","145","86","0.02","166","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","3172.1903","3","False","20","System.Boolean[]","System.Boolean[]","True","True","System.String[]","True","True","False","System.Boolean[]","True","ci-linux-small","System.Boolean[]","2026-05-20 02:08:36","85f86f6017bcf6382e845cbc68ada31a16fc442f","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.62","14.26","145","86","0.02","166","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"34177.666666666664","34680","469.4745289505421","33750","34680","33012.14631029741","35343.18702303592","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","14008.6156","3","False","20","System.Boolean[]","System.Boolean[]","True","True","System.String[]","True","True","False","System.Boolean[]","True","ci-linux-small","System.Boolean[]","2026-05-20 02:08:36","85f86f6017bcf6382e845cbc68ada31a16fc442f","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.62","14.26","145","86","0.02","166","7.4.15","21.0.11","""21.0.11""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
