"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","IOA","Native","JVM","JS","Reference","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"30643","33392","2383.360442736264","29156","33392","24726.05468928434","36559.94531071566","commonmain_plain_jar","1079.2553","3","False","5","True","True","True","True","True","2026-04-08 06:49:41","58e8517023e46bd5ea8418303f50d3e9f9793441","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"31273.333333333332","32368","1471.9365928372504","29600","32368","27619.09448448335","34927.572182183314","commonmain_ioa_jar","2321.3656","3","False","5","True","True","True","True","True","2026-04-08 06:49:41","58e8517023e46bd5ea8418303f50d3e9f9793441","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"2441.3333333333335","2624","167.15661319054456","2296","2624","2026.3492961570691","2856.317370509598","commonmain_plain_exe","1127.833","3","False","5","True","True","True","True","True","2026-04-08 06:49:41","58e8517023e46bd5ea8418303f50d3e9f9793441","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"2385","2449","67.20119046564577","2315","2449","2218.1659107576234","2551.8340892423766","commonmain_ioa_exe","2265.0058","3","False","5","True","True","True","True","True","2026-04-08 06:49:41","58e8517023e46bd5ea8418303f50d3e9f9793441","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"178398.33333333334","190566","13000.757452292282","164700","190566","146122.57282990843","210674.09383675826","commonmain_plain_node","930.3877","3","False","5","True","True","True","True","True","2026-04-08 06:49:41","58e8517023e46bd5ea8418303f50d3e9f9793441","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"168603.33333333334","176913","11839.599753933126","155047","176913","139210.27008170125","197996.39658496543","commonmain_ioa_node","6674.9525","3","False","5","True","True","True","True","True","2026-04-08 06:49:41","58e8517023e46bd5ea8418303f50d3e9f9793441","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","14","145","84","0.1","151","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
