"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Enabled","Reference","Common","JVM","CILabel","Dedicated","Native","InstrumentPropertyAccessors","FlushEarly","JS","Methods","TestKIR","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"67022.66666666667","101478","29855.71210561445","48802","101478","-7097.308043738551","141142.6413770719","commonmain-plain-jar","1826.4645","3","False","20","System.Boolean[]","True","True","True","ci-linux-small","False","True","System.Boolean[]","System.Boolean[]","True","System.String[]","System.Boolean[]","2026-08-17 00:35:43","19f346add5e49031917a1f08a69ad4765164f990","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","13.51","145","83","0.02","161","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","5876.0919","3","False","20","System.Boolean[]","True","True","True","ci-linux-small","False","True","System.Boolean[]","System.Boolean[]","True","System.String[]","System.Boolean[]","2026-08-17 00:35:43","19f346add5e49031917a1f08a69ad4765164f990","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","13.51","145","83","0.02","161","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"9261.666666666666","10104","798.4011105536698","8516","10104","7279.551153438999","11243.782179894333","commonmain-plain-linux-exe","16650.6424","3","False","20","System.Boolean[]","True","True","True","ci-linux-small","False","True","System.Boolean[]","System.Boolean[]","True","System.String[]","System.Boolean[]","2026-08-17 00:35:43","19f346add5e49031917a1f08a69ad4765164f990","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","13.51","145","83","0.02","161","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"99233.66666666667","101566","2401.2364176259975","96769","101566","93272.34235061817","105194.99098271517","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","2337.5004","3","False","20","System.Boolean[]","True","True","True","ci-linux-small","False","True","System.Boolean[]","System.Boolean[]","True","System.String[]","System.Boolean[]","2026-08-17 00:35:43","19f346add5e49031917a1f08a69ad4765164f990","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","13.51","145","83","0.02","161","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","4084.3879","3","False","20","System.Boolean[]","True","True","True","ci-linux-small","False","True","System.Boolean[]","System.Boolean[]","True","System.String[]","System.Boolean[]","2026-08-17 00:35:43","19f346add5e49031917a1f08a69ad4765164f990","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","13.51","145","83","0.02","161","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"46325.333333333336","48698","2054.813941293307","45129","48698","41224.0395901301","51426.62707653657","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","19521.6838","3","False","20","System.Boolean[]","True","True","True","ci-linux-small","False","True","System.Boolean[]","System.Boolean[]","True","System.String[]","System.Boolean[]","2026-08-17 00:35:43","19f346add5e49031917a1f08a69ad4765164f990","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","13.51","145","83","0.02","161","7.6.4","21.0.12","""21.0.12""","v22.23.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
