"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Common","InstrumentPropertyAccessors","Reference","Native","CILabel","JS","TestKIR","JVM","FlushEarly","Dedicated","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"144563.48","141626","19620.838621574705","131326","274660","139124.8610075821","150002.09899241792","commonmain-plain-jar","1727.0355","50","False","500","True","System.Boolean[]","True","True","ci-linux-large","True","System.Boolean[]","True","System.Boolean[]","False","2026-04-12 02:52:12","fcf15b0153725a8451dc19792b651238e787af4d","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.61","13.76","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","5666.4601","50","False","500","True","System.Boolean[]","True","True","ci-linux-large","True","System.Boolean[]","True","System.Boolean[]","False","2026-04-12 02:52:12","fcf15b0153725a8451dc19792b651238e787af4d","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.61","13.76","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"120907.3","120616","3270.5865057871097","115216","130818","120000.73967249389","121813.86032750612","commonmain-plain-exe","2271.3248","50","False","500","True","System.Boolean[]","True","True","ci-linux-large","True","System.Boolean[]","True","System.Boolean[]","False","2026-04-12 02:52:12","fcf15b0153725a8451dc19792b651238e787af4d","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.61","13.76","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"387258.86","389221.5","11165.578471922228","360272","409730","384163.91954868025","390353.8004513197","commonmain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-jar","1836.9575","50","False","500","True","System.Boolean[]","True","True","ci-linux-large","True","System.Boolean[]","True","System.Boolean[]","False","2026-04-12 02:52:12","fcf15b0153725a8451dc19792b651238e787af4d","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.61","13.76","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-node","3528.1099","50","False","500","True","System.Boolean[]","True","True","ci-linux-large","True","System.Boolean[]","True","System.Boolean[]","False","2026-04-12 02:52:12","fcf15b0153725a8451dc19792b651238e787af4d","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.61","13.76","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"974538.68","974461","7594.308522592859","961658","997360","972433.6450745388","976643.7149254613","commonmain-k-perf-flushEarly-false-propAccessors-false-testKIR-false-exe","14111.2332","50","False","500","True","System.Boolean[]","True","True","ci-linux-large","True","System.Boolean[]","True","System.Boolean[]","False","2026-04-12 02:52:12","fcf15b0153725a8451dc19792b651238e787af4d","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","Intel(R) Xeon(R) Platinum 8370C CPU @ 2.80GHz","2","4","15.61","13.76","145","86","0.02","162","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
