"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","InstrumentPropertyAccessors","Common","JVM","JS","Dedicated","TestKIR","Methods","Reference","Enabled","CILabel","Native","FlushEarly","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"67738.33333333333","72834","8353.317923635694","58098","72834","47000.33482043168","88476.33184623497","commonmain-plain-jar","3701.2735","3","False","20","System.Boolean[]","True","True","True","False","System.Boolean[]","System.String[]","True","System.Boolean[]","ci-windows-small","True","System.Boolean[]","2026-06-20 03:32:42","1093175e932fb7e8be1a5c35f25cd4ccce958ef2","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.84","High performance","0.45","130","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","10452.7635","3","False","20","System.Boolean[]","True","True","True","False","System.Boolean[]","System.String[]","True","System.Boolean[]","ci-windows-small","True","System.Boolean[]","2026-06-20 03:32:42","1093175e932fb7e8be1a5c35f25cd4ccce958ef2","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.84","High performance","0.45","130","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"12743.666666666666","14673","1703.5167546382786","11447","14673","8514.50548217104","16972.827851162292","commonmain-plain-win-exe","101980.963","3","False","20","System.Boolean[]","True","True","True","False","System.Boolean[]","System.String[]","True","System.Boolean[]","ci-windows-small","True","System.Boolean[]","2026-06-20 03:32:42","1093175e932fb7e8be1a5c35f25cd4ccce958ef2","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.84","High performance","0.45","130","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"126795","143519","14489.154426673766","118025","143519","90824.13600314833","162765.86399685167","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","5159.6734","3","False","20","System.Boolean[]","True","True","True","False","System.Boolean[]","System.String[]","True","System.Boolean[]","ci-windows-small","True","System.Boolean[]","2026-06-20 03:32:42","1093175e932fb7e8be1a5c35f25cd4ccce958ef2","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.84","High performance","0.45","130","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","7275.6194","3","False","20","System.Boolean[]","True","True","True","False","System.Boolean[]","System.String[]","True","System.Boolean[]","ci-windows-small","True","System.Boolean[]","2026-06-20 03:32:42","1093175e932fb7e8be1a5c35f25cd4ccce958ef2","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.84","High performance","0.45","130","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"79623","91886","10621.107710592149","73343","91886","53254.97259804973","105991.02740195027","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","112088.3158","3","False","20","System.Boolean[]","True","True","True","False","System.Boolean[]","System.String[]","True","System.Boolean[]","ci-windows-small","True","System.Boolean[]","2026-06-20 03:32:42","1093175e932fb7e8be1a5c35f25cd4ccce958ef2","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.5","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.84","High performance","0.45","130","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
