"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Enabled","Dedicated","Native","TestKIR","InstrumentPropertyAccessors","JS","JVM","CILabel","Common","FlushEarly","Reference","Methods","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","WindowsBuildNumber","TimeZone","Username","BIOSVersion","BIOSManufacturer","SecureBootEnabled","HyperVEnabled","CPU","CPUCores","CPULogicalProcessors","CPUMaxClockSpeedMHz","TotalRAMGB","AvailableRAMGB","RAMModuleCount","RAMManufacturer","RAMPartNumber","RAMModuleCapacitiesGB","DiskModel","DiskSizeGB","DiskMediaType","DiskInterfaceType","SystemDriveFreeSpaceGB","PowerPlan","SystemUptimeHours","RunningProcessCount","WindowsDefenderEnabled","WindowsDefenderRealTimeProtection","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"73615.66666666667","80194","5833.06166034042","69074","80194","59134.4718715386","88096.86146179475","commonmain-plain-jar","2621.6675","3","False","20","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","True","System.Boolean[]","True","System.String[]","2026-06-18 03:45:54","81ed7d2c0c24fb32015425f3ab52601eaaa5aeb8","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.2","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.83","High performance","0.24","136","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","7904.0333","3","False","20","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","True","System.Boolean[]","True","System.String[]","2026-06-18 03:45:54","81ed7d2c0c24fb32015425f3ab52601eaaa5aeb8","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.2","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.83","High performance","0.24","136","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"12298.333333333334","12495","170.39170558842744","12195","12495","11875.317835849954","12721.348830816714","commonmain-plain-win-exe","97909.8877","3","False","20","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","True","System.Boolean[]","True","System.String[]","2026-06-18 03:45:54","81ed7d2c0c24fb32015425f3ab52601eaaa5aeb8","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.2","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.83","High performance","0.24","136","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"133978","134668","630.7765055865667","133431","134668","132412.03036321476","135543.96963678524","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","4291.4684","3","False","20","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","True","System.Boolean[]","True","System.String[]","2026-06-18 03:45:54","81ed7d2c0c24fb32015425f3ab52601eaaa5aeb8","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.2","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.83","High performance","0.24","136","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","5849.5093","3","False","20","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","True","System.Boolean[]","True","System.String[]","2026-06-18 03:45:54","81ed7d2c0c24fb32015425f3ab52601eaaa5aeb8","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.2","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.83","High performance","0.24","136","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
"80754.33333333333","91533","9336.894041025276","75158","91533","57574.50269501522","103934.16397165143","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-win-exe","47815.9921","3","False","20","System.Boolean[]","False","True","System.Boolean[]","System.Boolean[]","True","True","ci-windows-small","True","System.Boolean[]","True","System.String[]","2026-06-18 03:45:54","81ed7d2c0c24fb32015425f3ab52601eaaa5aeb8","main","Microsoft Corporation","Virtual Machine","True","Microsoft Windows Server 2025 Datacenter 10.0.26100","64-bit","26100","UTC","runneradmin","Hyper-V UEFI Release v4.1","Microsoft Corporation","False","True","AMD EPYC 7763 64-Core Processor","2","4","2445","15.99","12.2","2","Microsoft Corporation","None","1 + 15","Microsoft Virtual Disk","150","Fixed hard disk media","SCSI","30.83","High performance","0.24","136","True","False","7.6.2","21.0.11","""21.0.11""","v22.22.3","Python 3.12.10","System.Object[]","Kotlin:        2.2.0"
