"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Native","CILabel","JS","Reference","IOA","JVM","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"49734.666666666664","62154","11289.144357892379","40095","62154","21708.167370682913","77761.16596265041","commonmain_plain_jar","1033.9212","3","False","5","True","ci-linux-small","True","True","True","True","2026-04-10 18:34:26","0e0832f2a103336c0c07c94b8c73cfe372d6c388","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","12.71","145","84","0.1","153","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"47404.666666666664","60789","11753.142742829823","38768","60789","18226.242123160016","76583.09121017331","commonmain_ioa_jar","1836.9349","3","False","5","True","ci-linux-small","True","True","True","True","2026-04-10 18:34:26","0e0832f2a103336c0c07c94b8c73cfe372d6c388","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","12.71","145","84","0.1","153","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"3530.3333333333335","3625","85.14888920786538","3460","3625","3318.942176680291","3741.724489986376","commonmain_plain_exe","1108.7112","3","False","5","True","ci-linux-small","True","True","True","True","2026-04-10 18:34:26","0e0832f2a103336c0c07c94b8c73cfe372d6c388","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","12.71","145","84","0.1","153","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
"3333.6666666666665","3794","538.8286678837098","2741","3794","1995.9672979327531","4671.36603540058","commonmain_ioa_exe","2980.4423","3","False","5","True","ci-linux-small","True","True","True","True","2026-04-10 18:34:26","0e0832f2a103336c0c07c94b8c73cfe372d6c388","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","12.71","145","84","0.1","153","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
,,,,,,,"commonmain_plain_node","947.9882","3","False","5","True","ci-linux-small","True","True","True","True","2026-04-10 18:34:26","0e0832f2a103336c0c07c94b8c73cfe372d6c388","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","12.71","145","84","0.1","153","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
,,,,,,,"commonmain_ioa_node","4153.7722","3","False","5","True","ci-linux-small","True","True","True","True","2026-04-10 18:34:26","0e0832f2a103336c0c07c94b8c73cfe372d6c388","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","12.71","145","84","0.1","153","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","Gradle 9.0.0","Kotlin:        2.2.0"
