mean,median,stddev,min,max,ci95_lower,ci95_upper,executable,buildTimeMs,RepetitionCount,CleanBuild,StepCount,CILabel,Reference,IOA,JVM,JS,Native,IoaKinds,CollectionTimestamp,GitCommitHash,GitBranch,DeviceManufacturer,DeviceModel,IsVirtualMachine,OS,OSArchitecture,TimeZone,Username,CPU,CPUCores,CPULogicalProcessors,TotalRAMGB,AvailableRAMGB,DiskSizeGB,SystemDriveFreeSpaceGB,SystemUptimeHours,RunningProcessCount,PythonVersion,JavaVersion,JavaDistribution,NodeVersion,GradleVersion,KotlinVersion
168665.02,167810.5,7126.777481068048,157006.0,195009.0,167781.575510679,169548.464489321,commonmain-ioa-kind-timemonotonicfunctioninwholemicroseconds-linux-exe,8913.340365001204,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
130354.588,130287.5,3727.1791375717644,122266.0,144480.0,129892.5620873702,130816.61391262981,commonmain-ioa-kind-timemonotonicfunctioninwholenanoseconds-jar,855.2756360004423,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
1230122.584,1229755.5,69374.53514422169,1046182.0,1391155.0,1221522.8275272914,1238722.3404727087,commonmain-ioa-kind-timemonotonicfunctioninwholenanoseconds-node,1498.0958490014018,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
156056.004,154575.0,6953.223019970364,146237.0,199579.0,155194.07354456894,156917.93445543104,commonmain-ioa-kind-timemonotonicfunctioninwholenanoseconds-linux-exe,8617.559047001123,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
136704.408,136022.0,4231.07140455675,126290.0,156310.0,136179.91895481668,137228.89704518332,commonmain-ioa-kind-timemonotonicglobal-jar,759.0479219979898,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
2451073.348,2433298.0,118281.86169106112,2194986.0,2835582.0,2436410.9765179125,2465735.719482088,commonmain-ioa-kind-timemonotonicglobal-node,1538.2797429992934,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
240457.044,241255.5,10910.404396650832,223921.0,272626.0,239104.57625899228,241809.5117410077,commonmain-ioa-kind-timemonotonicglobal-linux-exe,8567.826767000952,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
136676.056,135963.0,4502.205967652375,129252.0,158075.0,136117.95676616306,137234.15523383697,commonmain-ioa-kind-timemonotonicglobalinwholemilliseconds-jar,795.2312230008829,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
2612537.264,2607408.0,130860.04438128619,2345594.0,2946494.0,2596315.684837741,2628758.843162259,commonmain-ioa-kind-timemonotonicglobalinwholemilliseconds-node,1621.257749000506,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
260014.652,262517.5,14146.847454840889,240211.0,367678.0,258260.9906210045,261768.31337899552,commonmain-ioa-kind-timemonotonicglobalinwholemilliseconds-linux-exe,8766.885331002413,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
140273.628,140216.0,3549.703663407416,132651.0,151387.0,139833.60217507556,140713.65382492443,commonmain-ioa-kind-timemonotonicglobalinwholemicroseconds-jar,750.7782520006003,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
2680869.188,2686304.5,133333.5656320692,2192027.0,3042891.0,2664340.987966804,2697397.3880331963,commonmain-ioa-kind-timemonotonicglobalinwholemicroseconds-node,1611.1163669993402,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
258230.812,256686.0,12530.032724016153,240247.0,291453.0,256677.57305147807,259784.05094852194,commonmain-ioa-kind-timemonotonicglobalinwholemicroseconds-linux-exe,8662.617819001753,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
137675.232,137212.0,4097.97251884843,128138.0,159677.0,137167.24206362513,138183.22193637484,commonmain-ioa-kind-timemonotonicglobalinwholenanoseconds-jar,736.0241149981448,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
2452117.688,2447188.5,120447.82666245785,2094055.0,2805305.0,2437186.8207183555,2467048.5552816447,commonmain-ioa-kind-timemonotonicglobalinwholenanoseconds-node,1642.826020000939,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
242835.904,241847.5,11744.20414514305,225697.0,289767.0,241380.077371338,244291.73062866202,commonmain-ioa-kind-timemonotonicglobalinwholenanoseconds-linux-exe,8570.1817199988,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
144791.288,144413.5,4989.59846082398,135415.0,163025.0,144172.77096676175,145409.80503323826,commonmain-ioa-kind-timemonotonicglobalreducedobjects-jar,738.2422709997627,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
3633206.82,3616965.0,174764.5406292047,3077266.0,4039482.0,3611542.783097244,3654870.856902756,commonmain-ioa-kind-timemonotonicglobalreducedobjects-node,1690.1423329982208,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
235081.932,231816.5,10881.13274243126,219498.0,269884.0,233733.0928108423,236430.7711891577,commonmain-ioa-kind-timemonotonicglobalreducedobjects-linux-exe,8745.496461000585,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
76184.256,75623.5,3152.5465359148047,70549.0,92240.0,75793.46228265994,76575.04971734005,commonmain-ioa-kind-incrementintcounter-jar,755.8108880002692,250,True,500,local,True,True,True,True,True,"['None', 'TryFinally', 'TimeClock', 'TimeMonotonicFunction', 'TimeMonotonicFunctionInWholeMilliseconds', 'TimeMonotonicFunctionInWholeMicroseconds', 'TimeMonotonicFunctionInWholeNanoseconds', 'TimeMonotonicGlobal', 'TimeMonotonicGlobalInWholeMilliseconds', 'TimeMonotonicGlobalInWholeMicroseconds', 'TimeMonotonicGlobalInWholeNanoseconds', 'TimeMonotonicGlobalReducedObjects', 'IncrementIntCounter', 'IncrementAtomicIntCounter', 'RandomValue', 'StandardOut', 'AppendToStringBuilder', 'FileEagerFlush', 'FileLazyFlush', 'AddToList', 'AddDuplicatesToSet', 'AddUniqueToSet', 'PocTryFinallyIncrementInt']",2026-07-03 10:39:36,fe09cc8cc0451dca8e066defbb9c3928c0f368fd,BSC_IOA,Dell Inc.,Precision 5690,False,Ubuntu 24.04.3 LTS,x86_64,Europe/Vienna,local_lianhoerschlaeger,Intel(R) Core(TM) Ultra 7 165H,16,22,62.25,57.22,935,776,24.83,479,3.12.3,21.0.11,OpenJDK,v22.14.0,Gradle 9.0.0,Kotlin:        2.2.0
