"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","CILabel","Native","Methods","TestKIR","InstrumentPropertyAccessors","Reference","FlushEarly","Common","JVM","Dedicated","Enabled","JS","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"80721.33333333333","91790","14917.487601246174","63757","91790","43687.08675982008","117755.57990684657","commonmain-plain-jar","1878.5379","3","False","20","ci-linux-small","True","System.String[]","System.Boolean[]","System.Boolean[]","True","System.Boolean[]","True","True","False","System.Boolean[]","True","2026-04-28 01:52:26","d6d05354f5641c2a1d15d96bd873e9341ad4c676","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.76","145","86","0.02","165","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","6173.266","3","False","20","ci-linux-small","True","System.String[]","System.Boolean[]","System.Boolean[]","True","System.Boolean[]","True","True","False","System.Boolean[]","True","2026-04-28 01:52:26","d6d05354f5641c2a1d15d96bd873e9341ad4c676","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.76","145","86","0.02","165","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"8197.333333333334","8349","181.66544342095813","7996","8349","7746.329584888699","8648.337081777969","commonmain-plain-linux-exe","16790.6325","3","False","20","ci-linux-small","True","System.String[]","System.Boolean[]","System.Boolean[]","True","System.Boolean[]","True","True","False","System.Boolean[]","True","2026-04-28 01:52:26","d6d05354f5641c2a1d15d96bd873e9341ad4c676","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.76","145","86","0.02","165","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"111403.33333333333","119162","8674.955350509497","102037","119162","89866.83576398736","132939.8309026793","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","2125.8286","3","False","20","ci-linux-small","True","System.String[]","System.Boolean[]","System.Boolean[]","True","System.Boolean[]","True","True","False","System.Boolean[]","True","2026-04-28 01:52:26","d6d05354f5641c2a1d15d96bd873e9341ad4c676","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.76","145","86","0.02","165","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","4277.0497","3","False","20","ci-linux-small","True","System.String[]","System.Boolean[]","System.Boolean[]","True","System.Boolean[]","True","True","False","System.Boolean[]","True","2026-04-28 01:52:26","d6d05354f5641c2a1d15d96bd873e9341ad4c676","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.76","145","86","0.02","165","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"48521.666666666664","49577","933.2830938859512","47805","49577","46204.69231108039","50838.64102225294","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","20339.367","3","False","20","ci-linux-small","True","System.String[]","System.Boolean[]","System.Boolean[]","True","System.Boolean[]","True","True","False","System.Boolean[]","True","2026-04-28 01:52:26","d6d05354f5641c2a1d15d96bd873e9341ad4c676","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.61","13.76","145","86","0.02","165","7.4.14","21.0.10","""21.0.10""","v22.22.2","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
