"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","JVM","CILabel","Dedicated","Enabled","Methods","Reference","FlushEarly","Native","TestKIR","JS","InstrumentPropertyAccessors","Common","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"37641.666666666664","39498","1625.5215573265502","36473","39498","33606.136839273764","41677.196494059564","commonmain-plain-jar","1534.8996","3","False","20","True","ci-linux-small","False","System.Boolean[]","System.String[]","True","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","2026-07-10 01:50:28","c53697ddc10457320eba56518ad10e69dbdff3e7","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","14.06","145","85","0.09","164","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","4979.2023","3","False","20","True","ci-linux-small","False","System.Boolean[]","System.String[]","True","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","2026-07-10 01:50:28","c53697ddc10457320eba56518ad10e69dbdff3e7","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","14.06","145","85","0.09","164","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"7749.333333333333","9790","1768.8177784422378","6655","9790","3358.055425049939","12140.611241616727","commonmain-plain-linux-exe","13160.0332","3","False","20","True","ci-linux-small","False","System.Boolean[]","System.String[]","True","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","2026-07-10 01:50:28","c53697ddc10457320eba56518ad10e69dbdff3e7","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","14.06","145","85","0.09","164","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"75230.33333333333","79955","4171.280059326314","72057","79955","64874.68777332865","85585.978893338","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","1804.0714","3","False","20","True","ci-linux-small","False","System.Boolean[]","System.String[]","True","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","2026-07-10 01:50:28","c53697ddc10457320eba56518ad10e69dbdff3e7","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","14.06","145","85","0.09","164","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","3370.3621","3","False","20","True","ci-linux-small","False","System.Boolean[]","System.String[]","True","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","2026-07-10 01:50:28","c53697ddc10457320eba56518ad10e69dbdff3e7","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","14.06","145","85","0.09","164","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"35073.666666666664","36339","1123.3033131498069","34194","36339","32284.946944683514","37862.386388649815","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","15874.9287","3","False","20","True","ci-linux-small","False","System.Boolean[]","System.String[]","True","System.Boolean[]","True","System.Boolean[]","True","System.Boolean[]","True","2026-07-10 01:50:28","c53697ddc10457320eba56518ad10e69dbdff3e7","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 9V74 80-Core Processor","2","4","15.61","14.06","145","85","0.09","164","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
