"mean","median","stddev","min","max","ci95_lower","ci95_upper","executable","buildTimeMs","RepetitionCount","CleanBuild","StepCount","Methods","JVM","Enabled","TestKIR","Dedicated","InstrumentPropertyAccessors","CILabel","Native","FlushEarly","Common","Reference","JS","CollectionTimestamp","GitCommitHash","GitBranch","DeviceManufacturer","DeviceModel","IsVirtualMachine","OS","OSArchitecture","TimeZone","Username","CPU","CPUCores","CPULogicalProcessors","TotalRAMGB","AvailableRAMGB","DiskSizeGB","SystemDriveFreeSpaceGB","SystemUptimeHours","RunningProcessCount","PowerShellVersion","JavaVersion","JavaDistribution","NodeVersion","PythonVersion","GradleVersion","KotlinVersion"
"120457.33333333333","146355","23417.021081540952","100775","146355","62322.092605632046","178592.5740610346","commonmain-plain-jar","2172.362","3","False","20","System.String[]","True","System.Boolean[]","System.Boolean[]","False","System.Boolean[]","ci-linux-small","True","System.Boolean[]","True","True","True","2026-07-20 01:53:56","36a08e9723d3ac41eefad373834c2b85f5fe151a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.56","145","84","0.04","159","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-plain-node","6208.174","3","False","20","System.String[]","True","System.Boolean[]","System.Boolean[]","False","System.Boolean[]","ci-linux-small","True","System.Boolean[]","True","True","True","2026-07-20 01:53:56","36a08e9723d3ac41eefad373834c2b85f5fe151a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.56","145","84","0.04","159","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"12976.666666666666","16930","3476.5571091718502","10396","16930","4345.744580482724","21607.588752850606","commonmain-plain-linux-exe","16667.0535","3","False","20","System.String[]","True","System.Boolean[]","System.Boolean[]","False","System.Boolean[]","ci-linux-small","True","System.Boolean[]","True","True","True","2026-07-20 01:53:56","36a08e9723d3ac41eefad373834c2b85f5fe151a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.56","145","84","0.04","159","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"197985","204588","5740.930151116629","194175","204588","183732.5314569721","212237.4685430279","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-jar","2497.9515","3","False","20","System.String[]","True","System.Boolean[]","System.Boolean[]","False","System.Boolean[]","ci-linux-small","True","System.Boolean[]","True","True","True","2026-07-20 01:53:56","36a08e9723d3ac41eefad373834c2b85f5fe151a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.56","145","84","0.04","159","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
,,,,,,,"commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-node","4497.4066","3","False","20","System.String[]","True","System.Boolean[]","System.Boolean[]","False","System.Boolean[]","ci-linux-small","True","System.Boolean[]","True","True","True","2026-07-20 01:53:56","36a08e9723d3ac41eefad373834c2b85f5fe151a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.56","145","84","0.04","159","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
"49561.666666666664","54567","4397.120118137931","46321","54567","38645.34918604263","60477.9841472907","commonmain-k-perf-enabled-true-flushEarly-false-propAccessors-false-testKIR-false-linux-exe","20553.3942","3","False","20","System.String[]","True","System.Boolean[]","System.Boolean[]","False","System.Boolean[]","ci-linux-small","True","System.Boolean[]","True","True","True","2026-07-20 01:53:56","36a08e9723d3ac41eefad373834c2b85f5fe151a","main","Microsoft Corporation","Virtual Machine","True","Ubuntu 24.04.4 LTS","x86_64","Etc/UTC","runner","AMD EPYC 7763 64-Core Processor","2","4","15.62","13.56","145","84","0.04","159","7.6.3","21.0.11","""21.0.11""","v22.23.1","Python 3.12.3","System.Object[]","Kotlin:        2.2.0"
